Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"State Bank of India",6810888,1302475,8113363,151875.44,4115267,"(B) Regional Rural Bank","2017-03-22"
"State Bank of India",38583248,47123655,85706903,1043025.63,58589850,"(A) Public Sector Banks","2017-03-29"
"State Bank of India",6826682,1303656,8130338,152248.96,4130603,"(B) Regional Rural Bank","2017-03-29"
"State Bank of India",38750605,47350902,86101507,1062206.6,58834898,"(A) Public Sector Banks","2017-04-05"
"State Bank of India",6801128,1243963,8045091,152472.95,4235629,"(B) Regional Rural Bank","2017-04-05"
"State Bank of India",43177195,53105235,96282430,1277927.42,66564987,"(A) Public Sector Banks","2017-04-12"
"State Bank of India",10025259,1803076,11828335,259296.68,5941832,"(B) Regional Rural Bank","2017-04-12"
"State Bank of India",43479119,53253693,96732812,1329069.2,68080593,"(A) Public Sector Banks","2017-04-19"
"State Bank of India",10037569,1805540,11843109,260609.59,5986554,"(B) Regional Rural Bank","2017-04-19"
"State Bank of India",43611110,53415571,97026681,1340144.21,68251787,"(A) Public Sector Banks","2017-04-26"
"State Bank of India",10064993,1808689,11873682,261567.23,5994941,"(B) Regional Rural Bank","2017-04-26"
"State Bank of India",43579664,53622013,97201677,1341311.32,68376036,"(A) Public Sector Banks","2017-05-03"
"State Bank of India",9967149,1972988,11940137,261916.06,6000370,"(B) Regional Rural Bank","2017-05-03"
"State Bank of India",43862631,53765927,97628558,1347701.75,68648908,"(A) Public Sector Banks","2017-05-10"
"State Bank of India",9984282,1979765,11964047,262345.91,6014909,"(B) Regional Rural Bank","2017-05-10"
"State Bank of India",43862631,53765927,97628558,1347701.75,68648908,"(A) Public Sector Banks","2017-05-17"
"State Bank of India",10010526,1987778,11998304,261402.31,6017512,"(B) Regional Rural Bank","2017-05-17"
"State Bank of India",44072081,54016449,98088530,1350196.33,68929249,"(A) Public Sector Banks","2017-05-24"
"State Bank of India",10031095,1992908,12024003,259899.57,6020966,"(B) Regional Rural Bank","2017-05-24"
"State Bank of India",44203908,54183451,98387359,1353953.25,69111946,"(A) Public Sector Banks","2017-05-31"
"State Bank of India",10031095,1992908,12024003,259899.57,6020966,"(B) Regional Rural Bank","2017-05-31"
"State Bank of India",44246376,54195990,98442366,1356485.05,69125497,"(A) Public Sector Banks","2017-06-07"
"State Bank of India",10106982,1962766,12069748,260181.09,6037705,"(B) Regional Rural Bank","2017-06-07"
"State Bank of India",44493647,54487501,98981148,1362805.19,69461159,"(A) Public Sector Banks","2017-06-14"
"State Bank of India",10123439,1964389,12087828,262147.22,6147214,"(B) Regional Rural Bank","2017-06-14"
"State Bank of India",44499449,54497244,98996693,1362866.04,69463873,"(A) Public Sector Banks","2017-06-28"
"State Bank of India",10139795,1990394,12130189,262225.73,6156231,"(B) Regional Rural Bank","2017-06-28"
"State Bank of India",44508046,54511818,99019864,1370071.3,69454079,"(A) Public Sector Banks","2017-07-05"
"State Bank of India",10172403,1996689,12169092,263840.6,6158893,"(B) Regional Rural Bank","2017-07-05"
"State Bank of India",44508046,54511818,99019864,1370071.3,69454079,"(A) Public Sector Banks","2017-07-12"
"State Bank of India",10203401,2002488,12205889,264884.85,6159044,"(B) Regional Rural Bank","2017-07-12"
"State Bank of India",44575119,54592827,99167946,1370110.14,69543293,"(A) Public Sector Banks","2017-07-19"
"State Bank of India",10238882,2009731,12248613,262734.69,6158649,"(B) Regional Rural Bank","2017-07-19"
"State Bank of India",45012034,55133280,100145314,1390594.64,70126983,"(A) Public Sector Banks","2017-07-26"
"State Bank of India",10238882,2009731,12248613,262734.69,6158649,"(B) Regional Rural Bank","2017-07-26"
"State Bank of India",45158648,55309544,100468192,1390656.81,70314975,"(A) Public Sector Banks","2017-08-02"
"State Bank of India",10300032,2023067,12323099,266066.06,6161440,"(B) Regional Rural Bank","2017-08-02"
"State Bank of India",45158648,55309544,100468192,1390656.81,70314975,"(A) Public Sector Banks","2017-08-09"
"State Bank of India",10330457,2031007,12361464,247045.53,6169985,"(B) Regional Rural Bank","2017-08-09"
"State Bank of India",45158648,55309544,100468192,1390656.81,70314975,"(A) Public Sector Banks","2017-08-16"
"State Bank of India",10350089,2034520,12384609,264944.95,6170689,"(B) Regional Rural Bank","2017-08-16"
"State Bank of India",45158648,55309544,100468192,1390656.81,70314975,"(A) Public Sector Banks","2017-08-23"
"State Bank of India",10378321,2039404,12417725,265063.29,6170905,"(B) Regional Rural Bank","2017-08-23"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-08-30"
"State Bank of India",10412660,2045569,12458229,263459.78,6161043,"(B) Regional Rural Bank","2017-08-30"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-09-06"
"State Bank of India",10402588,2037210,12439798,260344.2,6170031,"(B) Regional Rural Bank","2017-09-06"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-09-13"
"State Bank of India",10461828,2039256,12501084,254156.15,6199796,"(B) Regional Rural Bank","2017-09-13"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-09-20"
"State Bank of India",10484972,2042007,12526979,253021.3,6201650,"(B) Regional Rural Bank","2017-09-20"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-09-27"
"State Bank of India",10514911,2043264,12558175,261001.43,6226922,"(B) Regional Rural Bank","2017-09-27"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-10-04"
"State Bank of India",10529899,2045423,12575322,260770.68,6173245,"(B) Regional Rural Bank","2017-10-04"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-10-11"
"State Bank of India",10588130,2050669,12638799,263104.96,6174061,"(B) Regional Rural Bank","2017-10-11"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-10-18"
"State Bank of India",10595892,2054256,12650148,261775.51,6175205,"(B) Regional Rural Bank","2017-10-18"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-11-01"
"State Bank of India",10529108,2165815,12694923,261099.25,6231548,"(B) Regional Rural Bank","2017-11-01"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-11-08"
"State Bank of India",10544103,2167304,12711407,262631.97,6232463,"(B) Regional Rural Bank","2017-11-08"
"State Bank of India",47214468,57830914,105045382,1390656.81,70314976,"(A) Public Sector Banks","2017-11-15"
"State Bank of India",10550897,2153552,12704449,261858.28,6237184,"(B) Regional Rural Bank","2017-11-15"
"State Bank of India",44390289,60655094,105045383,1449201.14,70314980,"(A) Public Sector Banks","2017-11-22"
"State Bank of India",10571256,2156017,12727273,264787.06,6236113,"(B) Regional Rural Bank","2017-11-22"
"State Bank of India",44390289,60655094,105045383,1449201.14,70314980,"(A) Public Sector Banks","2017-11-29"
"State Bank of India",10587115,2159141,12746256,263405.49,6291238,"(B) Regional Rural Bank","2017-11-29"
"State Bank of India",44390289,60655094,105045383,1449201.14,70314980,"(A) Public Sector Banks","2017-12-06"
"State Bank of India",10619948,2163318,12783266,265175.41,6315378,"(B) Regional Rural Bank","2017-12-06"
"State Bank of India",44390289,60655094,105045383,1449201.14,70314980,"(A) Public Sector Banks","2017-12-13"
"State Bank of India",10636807,2165167,12801974,265580.42,6320175,"(B) Regional Rural Bank","2017-12-13"
"State Bank of India",44391201,60655094,105046295,1511573.42,70314980,"(A) Public Sector Banks","2017-12-20"
"State Bank of India",10674373,2168970,12843343,271930.58,6323551,"(B) Regional Rural Bank","2017-12-20"
"State Bank of India",44388669,60655855,105044524,1527983.13,70316989,"(A) Public Sector Banks","2017-12-27"
"State Bank of India",10689671,2167526,12857197,272479.68,6330012,"(B) Regional Rural Bank","2017-12-27"
"State Bank of India",44397058,60667904,105064962,1527983.13,70324018,"(A) Public Sector Banks","2018-01-03"
"State Bank of India",10693992,2165866,12859858,274238.52,6325177,"(B) Regional Rural Bank","2018-01-03"
"State Bank of India",44397371,60668382,105065753,1575830.75,70324018,"(A) Public Sector Banks","2018-01-10"
"State Bank of India",10709194,2167747,12876941,281201.86,6325086,"(B) Regional Rural Bank","2018-01-10"
"State Bank of India",44397684,60668860,105066544,1587747.78,70324018,"(A) Public Sector Banks","2018-01-17"
"State Bank of India",10724235,2171337,12895572,281092.19,6325261,"(B) Regional Rural Bank","2018-01-17"
"State Bank of India",44400907,60669036,105069943,1591234.76,70324272,"(A) Public Sector Banks","2018-01-24"
"State Bank of India",10753372,2175451,12928823,276930.63,6324121,"(B) Regional Rural Bank","2018-01-24"
"State Bank of India",44401220,60669514,105070734,1585534.31,70324272,"(A) Public Sector Banks","2018-01-31"
"State Bank of India",10768065,2177424,12945489,278930.53,6324070,"(B) Regional Rural Bank","2018-01-31"
"State Bank of India",44401220,60669514,105070734,1604336.31,70324272,"(A) Public Sector Banks","2018-02-07"
"State Bank of India",10753436,2178664,12932100,282172.75,6238179,"(B) Regional Rural Bank","2018-02-07"
"State Bank of India",44401220,60669514,105070734,1604336.31,70324272,"(A) Public Sector Banks","2018-02-14"
"State Bank of India",10769225,2180299,12949524,281944.15,6238628,"(B) Regional Rural Bank","2018-02-14"
"State Bank of India",44403353,60672472,105075825,1622040.44,70324595,"(A) Public Sector Banks","2018-02-21"
"State Bank of India",10784446,2181574,12966020,280690.03,6313705,"(B) Regional Rural Bank","2018-02-21"
"State Bank of India",44403353,60672472,105075825,1622040.85,70324595,"(A) Public Sector Banks","2018-03-07"
"State Bank of India",10866930,2178571,13045501,282920.71,6396768,"(B) Regional Rural Bank","2018-03-07"
"State Bank of India",44403353,60672472,105075825,1622040.85,70325595,"(A) Public Sector Banks","2018-03-14"
"State Bank of India",10878618,2179843,13058461,284955.27,6396096,"(B) Regional Rural Bank","2018-03-14"
"State Bank of India",44403353,60672472,105075825,1671951.86,70325595,"(A) Public Sector Banks","2018-03-21"
"State Bank of India",10895035,2181643,13076678,286697.53,6395899,"(B) Regional Rural Bank","2018-03-21"
"State Bank of India",44403353,60672472,105075825,1671951.86,70325595,"(A) Public Sector Banks","2018-03-28"
"State Bank of India",10901921,2182405,13084326,292735.05,6395921,"(B) Regional Rural Bank","2018-03-28"
"State Bank of India",44403353,60672472,105075825,1702110.26,70325595,"(A) Public Sector Banks","2018-04-04"
"State Bank of India",10909581,2184898,13094479,291044.55,6396141,"(B) Regional Rural Bank","2018-04-04"
"State Bank of India",44403353,60672472,105075825,1760222.15,70325595,"(A) Public Sector Banks","2018-04-11"
"State Bank of India",10912179,2185277,13097456,289456.4,6396338,"(B) Regional Rural Bank","2018-04-11"
"State Bank of India",44403353,60672472,105075825,1760222.15,70325595,"(A) Public Sector Banks","2018-04-18"
"State Bank of India",10934283,2187425,13121708,294456.38,6396463,"(B) Regional Rural Bank","2018-04-18"
"State Bank of India",44403353,60672472,105075825,1760222.15,70325595,"(A) Public Sector Banks","2018-04-25"
"State Bank of India",11001743,2198566,13200309,300582.48,6396859,"(B) Regional Rural Bank","2018-04-25"
"State Bank of India",44403353,60672472,105075825,1779142.91,70325595,"(A) Public Sector Banks","2018-05-02"
"State Bank of India",10975141,2189533,13164674,317026.68,6397458,"(B) Regional Rural Bank","2018-05-02"
"State Bank of India",44403353,60672472,105075825,1760697.44,70325595,"(A) Public Sector Banks","2018-05-09"
"State Bank of India",10994171,2189906,13184077,326276.74,6398169,"(B) Regional Rural Bank","2018-05-09"
"State Bank of India",44403353,60672472,105075825,1767815.9,70325595,"(A) Public Sector Banks","2018-05-23"
"State Bank of India",11040405,2185655,13226060,309658.99,6398169,"(B) Regional Rural Bank","2018-05-23"
"State Bank of India",44403353,60672472,105075825,1762029.13,70325595,"(A) Public Sector Banks","2018-05-30"
"State Bank of India",11056556,2198045,13254601,315371.58,6402689,"(B) Regional Rural Bank","2018-05-30"
"State Bank of India",44403353,60672472,105075825,1762029.13,70325595,"(A) Public Sector Banks","2018-06-06"
"State Bank of India",11071951,2201249,13273200,317412.01,6402761,"(B) Regional Rural Bank","2018-06-06"
"State Bank of India",44403353,60672472,105075825,1777464.19,70325595,"(A) Public Sector Banks","2018-06-13"
"State Bank of India",11088975,2202591,13291566,310825.56,6403206,"(B) Regional Rural Bank","2018-06-13"
"State Bank of India",44403353,60672472,105075825,1777464.19,70325595,"(A) Public Sector Banks","2018-06-20"
"State Bank of India",11106584,2204144,13310728,315896.96,6403748,"(B) Regional Rural Bank","2018-06-20"
"State Bank of India",44403353,60672472,105075825,1791365.56,70325595,"(A) Public Sector Banks","2018-06-27"
"State Bank of India",11123305,2206104,13329409,312732.03,6403762,"(B) Regional Rural Bank","2018-06-27"
"State Bank of India",44403353,60672472,105075825,1791365.56,70325595,"(A) Public Sector Banks","2018-07-04"
"State Bank of India",11149027,2207902,13356929,317636,6402062,"(B) Regional Rural Bank","2018-07-04"
"State Bank of India",44403353,60672472,105075825,1809737.57,70325595,"(A) Public Sector Banks","2018-07-18"
"State Bank of India",11222592,2213020,13435612,318755.34,6403608,"(B) Regional Rural Bank","2018-07-18"
"State Bank of India",44403353,60672472,105075825,1853229.27,70325595,"(A) Public Sector Banks","2018-08-01"
"State Bank of India",11292147,2224144,13516291,320597.91,6406070,"(B) Regional Rural Bank","2018-08-01"
"State Bank of India",44403353,60672472,105075825,1853229.27,70325595,"(A) Public Sector Banks","2018-08-08"
"State Bank of India",11321812,2231112,13552924,323965.69,6407092,"(B) Regional Rural Bank","2018-08-08"
"State Bank of India",44403353,60672472,105075825,1853229.27,70325595,"(A) Public Sector Banks","2018-08-15"
"State Bank of India",11349219,2237596,13586815,323325.54,6406998,"(B) Regional Rural Bank","2018-08-15"
"State Bank of India",44403353,60672472,105075825,1884807.31,70325595,"(A) Public Sector Banks","2018-08-22"
"State Bank of India",11379144,2241804,13620948,322474.68,6406843,"(B) Regional Rural Bank","2018-08-22"
"State Bank of India",44403353,60672472,105075825,1897176.02,70325595,"(A) Public Sector Banks","2018-08-29"
"State Bank of India",11402518,2247671,13650189,348189.38,6407424,"(B) Regional Rural Bank","2018-08-29"
"State Bank of India",44403353,60672472,105075825,1897176.02,70325595,"(A) Public Sector Banks","2018-09-05"
"State Bank of India",11441530,2251627,13693157,355234.72,6407970,"(B) Regional Rural Bank","2018-09-05"
"State Bank of India",44403353,60672472,105075825,1924167.76,70325595,"(A) Public Sector Banks","2018-09-12"
"State Bank of India",11472482,2259956,13732438,352564.28,6408352,"(B) Regional Rural Bank","2018-09-12"
"State Bank of India",44403353,60672472,105075825,1949509.77,70325595,"(A) Public Sector Banks","2018-09-19"
"State Bank of India",11503359,2265424,13768783,591796.69,6408647,"(B) Regional Rural Bank","2018-09-19"
"State Bank of India",44403353,60672472,105075825,1951958.91,70325595,"(A) Public Sector Banks","2018-09-26"
"State Bank of India",11533177,2269033,13802210,594972.3,6408325,"(B) Regional Rural Bank","2018-09-26"
"State Bank of India",44403353,60672472,105075825,1951958.91,70325595,"(A) Public Sector Banks","2018-10-03"
"State Bank of India",11558259,2277397,13835656,596464.23,6419619,"(B) Regional Rural Bank","2018-10-03"
"State Bank of India",44403353,60672472,105075825,1990044.67,70325595,"(A) Public Sector Banks","2018-10-10"
"State Bank of India",11596146,2283123,13879269,582982.55,6421044,"(B) Regional Rural Bank","2018-10-10"
"State Bank of India",44403353,60672472,105075825,1990044.67,70325595,"(A) Public Sector Banks","2018-10-17"
"State Bank of India",11619321,2288120,13907441,597817.19,6421593,"(B) Regional Rural Bank","2018-10-17"
"State Bank of India",44544352,60866345,105410697,1990044.67,71035856,"(A) Public Sector Banks","2018-10-24"
"State Bank of India",11648006,2292656,13940662,520706.29,6422345,"(B) Regional Rural Bank","2018-10-24"
"State Bank of India",45037189,60649967,105687156,1934202.06,83410412,"(A) Public Sector Banks","2018-10-31"
"State Bank of India",11664803,2299659,13964462,466020.51,6425103,"(B) Regional Rural Bank","2018-10-31"
"State Bank of India",45037189,60649967,105687156,1934202.06,83410412,"(A) Public Sector Banks","2018-11-07"
"State Bank of India",11672962,2333234,14006196,416559.16,6441110,"(B) Regional Rural Bank","2018-11-07"
"State Bank of India",45037189,60649967,105687156,1934202.06,83410412,"(A) Public Sector Banks","2018-11-14"
"State Bank of India",11698889,2312317,14011206,367136.26,6427008,"(B) Regional Rural Bank","2018-11-14"
"State Bank of India",45169777,60775473,105945250,1970598.41,84912512,"(A) Public Sector Banks","2018-11-21"
"State Bank of India",11725899,2317442,14043341,317597.49,6426113,"(B) Regional Rural Bank","2018-11-21"
"State Bank of India",45212985,60887516,106100501,1963943.11,85412368,"(A) Public Sector Banks","2018-11-28"
"State Bank of India",11860596,2403158,14263754,318187.98,6430641,"(B) Regional Rural Bank","2018-11-28"
"State Bank of India",45212985,60887516,106100501,1963943.11,85412368,"(A) Public Sector Banks","2018-12-05"
"State Bank of India",12035012,2578445,14613457,321276.1,6433031,"(B) Regional Rural Bank","2018-12-05"
"State Bank of India",45415441,60996003,106411444,1992408.32,86916482,"(A) Public Sector Banks","2018-12-12"
"State Bank of India",12035012,2578445,14613457,321276.1,6433031,"(B) Regional Rural Bank","2018-12-12"
"State Bank of India",45498211,61096206,106594417,2003432.7,87932510,"(A) Public Sector Banks","2018-12-19"
"State Bank of India",12075089,2586057,14661146,326105.25,6561264,"(B) Regional Rural Bank","2018-12-19"
"State Bank of India",45376033,61158928,106534961,2013493.09,88463212,"(A) Public Sector Banks","2018-12-26"
"State Bank of India",12080807,2588029,14668836,324625.53,6562155,"(B) Regional Rural Bank","2018-12-26"
"State Bank of India",45443676,61295335,106739011,2031230.97,88463198,"(A) Public Sector Banks","2019-01-02"
"State Bank of India",12106710,2594602,14701312,325955.49,6562766,"(B) Regional Rural Bank","2019-01-02"
"State Bank of India",45566983,61445799,107012782,2036426.03,88986203,"(A) Public Sector Banks","2019-01-16"
"State Bank of India",12160683,2606774,14767457,342896.25,6565731,"(B) Regional Rural Bank","2019-01-16"
"State Bank of India",45804367,61704007,107508374,2069562.1,90375617,"(A) Public Sector Banks","2019-01-23"
"State Bank of India",12188950,2611396,14800346,343148.2,6574758,"(B) Regional Rural Bank","2019-01-23"
