Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Punjab National Bank",13692472,2585577,16278049,309814.31,13756980,"(A) Public Sector Banks","2017-03-08"
"Punjab National Bank",3078913,409638,3488551,109355.43,2840876,"(B) Regional Rural Bank","2017-03-08"
"Punjab National Bank",13691349,2587979,16279328,307035.88,13756980,"(A) Public Sector Banks","2017-03-15"
"Punjab National Bank",3080145,409876,3490021,108911.46,2848428,"(B) Regional Rural Bank","2017-03-15"
"Punjab National Bank",13688007,2591681,16279688,299326.72,13756980,"(A) Public Sector Banks","2017-03-22"
"Punjab National Bank",3081594,410205,3491799,108048.19,2853966,"(B) Regional Rural Bank","2017-03-22"
"Punjab National Bank",13686140,2593812,16279952,297527.28,13756980,"(A) Public Sector Banks","2017-03-29"
"Punjab National Bank",3082726,410070,3492796,109493.9,2857845,"(B) Regional Rural Bank","2017-03-29"
"Punjab National Bank",13687335,2593296,16280631,303716.33,13756980,"(A) Public Sector Banks","2017-04-05"
"Punjab National Bank",3083528,410157,3493685,110258.83,2859676,"(B) Regional Rural Bank","2017-04-05"
"Punjab National Bank",13701348,2590345,16291693,299707.83,13756980,"(A) Public Sector Banks","2017-04-12"
"Punjab National Bank",3084647,410265,3494912,108684.55,2922554,"(B) Regional Rural Bank","2017-04-12"
"Punjab National Bank",13721628,2595899,16317527,299450.19,13514887,"(A) Public Sector Banks","2017-04-19"
"Punjab National Bank",3085417,410284,3495701,109133.15,2939943,"(B) Regional Rural Bank","2017-04-19"
"Punjab National Bank",13749381,2600855,16350236,300197.81,13510670,"(A) Public Sector Banks","2017-04-26"
"Punjab National Bank",3086602,410344,3496946,107448.45,2946303,"(B) Regional Rural Bank","2017-04-26"
"Punjab National Bank",13777900,2605733,16383633,296157.26,13505221,"(A) Public Sector Banks","2017-05-03"
"Punjab National Bank",3088987,410539,3499526,106875.44,2950761,"(B) Regional Rural Bank","2017-05-03"
"Punjab National Bank",13803976,2609373,16413349,300726.21,13502327,"(A) Public Sector Banks","2017-05-10"
"Punjab National Bank",3090444,411286,3501730,108040.79,2954791,"(B) Regional Rural Bank","2017-05-10"
"Punjab National Bank",13841579,2614313,16455892,296765.3,13498783,"(A) Public Sector Banks","2017-05-17"
"Punjab National Bank",3092261,411525,3503786,106506.15,2957698,"(B) Regional Rural Bank","2017-05-17"
"Punjab National Bank",13883726,2618522,16502248,293942.78,13494624,"(A) Public Sector Banks","2017-05-24"
"Punjab National Bank",3093731,411481,3505212,105815.81,2959434,"(B) Regional Rural Bank","2017-05-24"
"Punjab National Bank",13921998,2623431,16545429,292939.28,13490562,"(A) Public Sector Banks","2017-05-31"
"Punjab National Bank",3095317,411582,3506899,105854.3,2960424,"(B) Regional Rural Bank","2017-05-31"
"Punjab National Bank",13961080,2628464,16589544,296346.21,13487036,"(A) Public Sector Banks","2017-06-07"
"Punjab National Bank",3096651,411740,3508391,106172.03,2965902,"(B) Regional Rural Bank","2017-06-07"
"Punjab National Bank",13990637,2632440,16623077,297123.39,13484639,"(A) Public Sector Banks","2017-06-14"
"Punjab National Bank",3097645,411833,3509478,105987.49,2969342,"(B) Regional Rural Bank","2017-06-14"
"Punjab National Bank",14070719,2641173,16711892,296271.7,13476381,"(A) Public Sector Banks","2017-06-28"
"Punjab National Bank",3099459,411947,3511406,105593.18,2979140,"(B) Regional Rural Bank","2017-06-28"
"Punjab National Bank",14110101,2645800,16755901,295759.75,13469118,"(A) Public Sector Banks","2017-07-05"
"Punjab National Bank",3101507,412542,3514049,105437.19,2985196,"(B) Regional Rural Bank","2017-07-05"
"Punjab National Bank",14156657,2651741,16808398,300801.44,13465100,"(A) Public Sector Banks","2017-07-12"
"Punjab National Bank",3104245,412827,3517072,107241.51,2989768,"(B) Regional Rural Bank","2017-07-12"
"Punjab National Bank",14214857,2659135,16873992,298562.66,13459639,"(A) Public Sector Banks","2017-07-19"
"Punjab National Bank",3106439,413648,3520087,106747.82,3000775,"(B) Regional Rural Bank","2017-07-19"
"Punjab National Bank",14268294,2665574,16933868,299247.91,13455891,"(A) Public Sector Banks","2017-07-26"
"Punjab National Bank",3107229,413686,3520915,106423.91,3008623,"(B) Regional Rural Bank","2017-07-26"
"Punjab National Bank",14311982,2670476,16982458,301529.06,13451855,"(A) Public Sector Banks","2017-08-02"
"Punjab National Bank",3108624,413739,3522363,106547.71,3014129,"(B) Regional Rural Bank","2017-08-02"
"Punjab National Bank",14379355,2678009,17057364,305207.43,13448849,"(A) Public Sector Banks","2017-08-09"
"Punjab National Bank",3109598,413810,3523408,106589.02,3017684,"(B) Regional Rural Bank","2017-08-09"
"Punjab National Bank",14421241,2682522,17103763,305274.2,13446030,"(A) Public Sector Banks","2017-08-16"
"Punjab National Bank",3110188,413828,3524016,106846.73,3020021,"(B) Regional Rural Bank","2017-08-16"
"Punjab National Bank",14489481,2689657,17179138,305329.93,13442636,"(A) Public Sector Banks","2017-08-23"
"Punjab National Bank",3111377,413905,3525282,106563.69,3022935,"(B) Regional Rural Bank","2017-08-23"
"Punjab National Bank",14555969,2697416,17253385,304883.26,13438966,"(A) Public Sector Banks","2017-08-30"
"Punjab National Bank",3112127,418294,3530421,106862.13,3025889,"(B) Regional Rural Bank","2017-08-30"
"Punjab National Bank",14613891,2703696,17317587,308787.89,13433379,"(A) Public Sector Banks","2017-09-06"
"Punjab National Bank",3113266,422996,3536262,107953.58,3027384,"(B) Regional Rural Bank","2017-09-06"
"Punjab National Bank",14671201,2710617,17381818,313356.27,13437885,"(A) Public Sector Banks","2017-09-13"
"Punjab National Bank",3115095,427276,3542371,108264.89,3031075,"(B) Regional Rural Bank","2017-09-13"
"Punjab National Bank",14726984,2717163,17444147,313252.28,13462807,"(A) Public Sector Banks","2017-09-20"
"Punjab National Bank",3116739,429541,3546280,108731.43,3033276,"(B) Regional Rural Bank","2017-09-20"
"Punjab National Bank",14770221,2722493,17492714,314117.28,14049307,"(A) Public Sector Banks","2017-09-27"
"Punjab National Bank",3118193,431937,3550130,108701.09,3034867,"(B) Regional Rural Bank","2017-09-27"
"Punjab National Bank",14786001,2724813,17510814,315545.98,14053400,"(A) Public Sector Banks","2017-10-04"
"Punjab National Bank",3118976,434607,3553583,109703.26,3036188,"(B) Regional Rural Bank","2017-10-04"
"Punjab National Bank",14819701,2728827,17548528,317823.69,14053538,"(A) Public Sector Banks","2017-10-11"
"Punjab National Bank",3120092,437238,3557330,109604.68,3040004,"(B) Regional Rural Bank","2017-10-11"
"Punjab National Bank",14860105,2733370,17593475,318791.81,14053424,"(A) Public Sector Banks","2017-10-18"
"Punjab National Bank",3120544,440444,3560988,109389.53,3041761,"(B) Regional Rural Bank","2017-10-18"
"Punjab National Bank",14895982,2739512,17635494,317533.97,14052697,"(A) Public Sector Banks","2017-11-01"
"Punjab National Bank",3121422,443680,3565102,109837.16,3047066,"(B) Regional Rural Bank","2017-11-01"
"Punjab National Bank",14925410,2742966,17668376,320451.17,14052313,"(A) Public Sector Banks","2017-11-08"
"Punjab National Bank",3120946,446573,3567519,110109.42,3058905,"(B) Regional Rural Bank","2017-11-08"
"Punjab National Bank",14964511,2748108,17712619,325843.64,14052193,"(A) Public Sector Banks","2017-11-15"
"Punjab National Bank",3120534,449727,3570261,110906.69,3081447,"(B) Regional Rural Bank","2017-11-15"
"Punjab National Bank",15001343,2752291,17753634,323573.22,14052018,"(A) Public Sector Banks","2017-11-22"
"Punjab National Bank",3120827,451289,3572116,110915.03,3096026,"(B) Regional Rural Bank","2017-11-22"
"Punjab National Bank",15032915,2756584,17789499,324088.34,14106992,"(A) Public Sector Banks","2017-11-29"
"Punjab National Bank",3121091,452665,3573756,111271.81,3111084,"(B) Regional Rural Bank","2017-11-29"
"Punjab National Bank",15064825,2760823,17825648,330120.55,14314842,"(A) Public Sector Banks","2017-12-06"
"Punjab National Bank",3119030,454468,3573498,112235.31,3122613,"(B) Regional Rural Bank","2017-12-06"
"Punjab National Bank",15111205,2764502,17875707,333872.81,14445619,"(A) Public Sector Banks","2017-12-13"
"Punjab National Bank",3119217,458168,3577385,113248.37,3131629,"(B) Regional Rural Bank","2017-12-13"
"Punjab National Bank",15156267,2768534,17924801,336550.04,14753755,"(A) Public Sector Banks","2017-12-20"
"Punjab National Bank",3119291,463192,3582483,114350.33,3151752,"(B) Regional Rural Bank","2017-12-20"
"Punjab National Bank",15219798,2773733,17993531,338030.84,14947741,"(A) Public Sector Banks","2017-12-27"
"Punjab National Bank",3108483,475356,3583839,114996.02,3155157,"(B) Regional Rural Bank","2017-12-27"
"Punjab National Bank",15270631,2777704,18048335,343223.99,15263629,"(A) Public Sector Banks","2018-01-03"
"Punjab National Bank",3108614,478532,3587146,116547.82,3157879,"(B) Regional Rural Bank","2018-01-03"
"Punjab National Bank",15318963,2782168,18101131,345622.13,15532706,"(A) Public Sector Banks","2018-01-10"
"Punjab National Bank",3108985,482910,3591895,117379.03,3161805,"(B) Regional Rural Bank","2018-01-10"
"Punjab National Bank",15370185,2788937,18159122,350874.81,15678498,"(A) Public Sector Banks","2018-01-17"
"Punjab National Bank",3109226,486542,3595768,117582.34,3164112,"(B) Regional Rural Bank","2018-01-17"
"Punjab National Bank",15389343,2790897,18180240,350705.99,15905833,"(A) Public Sector Banks","2018-01-24"
"Punjab National Bank",3048102,549898,3598000,118217.86,3164594,"(B) Regional Rural Bank","2018-01-24"
"Punjab National Bank",15389343,2790897,18180240,350705.99,15905833,"(A) Public Sector Banks","2018-01-31"
"Punjab National Bank",3051157,549994,3601151,118035.03,3165099,"(B) Regional Rural Bank","2018-01-31"
"Punjab National Bank",15408786,2798124,18206910,350720.87,15938038,"(A) Public Sector Banks","2018-02-07"
"Punjab National Bank",3054733,550032,3604765,117639.69,3166559,"(B) Regional Rural Bank","2018-02-07"
"Punjab National Bank",15407831,2797953,18205784,350718.18,15937767,"(A) Public Sector Banks","2018-02-14"
"Punjab National Bank",3057206,550364,3607570,119760.68,3167813,"(B) Regional Rural Bank","2018-02-14"
"Punjab National Bank",15409272,2798165,18207437,350968.94,15937841,"(A) Public Sector Banks","2018-02-21"
"Punjab National Bank",3058992,550966,3609958,119220.52,3169581,"(B) Regional Rural Bank","2018-02-21"
"Punjab National Bank",15440199,2802666,18242865,351657.93,15937497,"(A) Public Sector Banks","2018-03-07"
"Punjab National Bank",3063486,551300,3614786,121161.02,3171434,"(B) Regional Rural Bank","2018-03-07"
"Punjab National Bank",15458523,2805002,18263525,352053.95,15936964,"(A) Public Sector Banks","2018-03-14"
"Punjab National Bank",3065440,551530,3616970,122448.56,3172420,"(B) Regional Rural Bank","2018-03-14"
"Punjab National Bank",15478332,2808186,18286518,352480,15937905,"(A) Public Sector Banks","2018-03-21"
"Punjab National Bank",3062257,555186,3617443,122785.44,3173357,"(B) Regional Rural Bank","2018-03-21"
"Punjab National Bank",15488054,2809032,18297086,352824.17,15939607,"(A) Public Sector Banks","2018-03-28"
"Punjab National Bank",3064371,555413,3619784,126589.6,3173710,"(B) Regional Rural Bank","2018-03-28"
"Punjab National Bank",15488748,2809157,18297905,353274.26,15941635,"(A) Public Sector Banks","2018-04-04"
"Punjab National Bank",3065492,555704,3621196,131405.92,3174147,"(B) Regional Rural Bank","2018-04-04"
"Punjab National Bank",15502164,2810694,18312858,353634.09,15943556,"(A) Public Sector Banks","2018-04-11"
"Punjab National Bank",3067233,556183,3623416,129293.09,3174966,"(B) Regional Rural Bank","2018-04-11"
"Punjab National Bank",15507871,2811227,18319098,353990.05,15948116,"(A) Public Sector Banks","2018-04-18"
"Punjab National Bank",3069055,556400,3625455,128749.55,3175894,"(B) Regional Rural Bank","2018-04-18"
"Punjab National Bank",15526142,2814099,18340241,354364.74,15949488,"(A) Public Sector Banks","2018-04-25"
"Punjab National Bank",3072497,557162,3629659,127848.53,3177382,"(B) Regional Rural Bank","2018-04-25"
"Punjab National Bank",15536221,2815390,18351611,354695.25,15951597,"(A) Public Sector Banks","2018-05-02"
"Punjab National Bank",3074942,557560,3632502,127424.97,3178227,"(B) Regional Rural Bank","2018-05-02"
"Punjab National Bank",15564495,2819255,18383750,355105.74,16177527,"(A) Public Sector Banks","2018-05-09"
"Punjab National Bank",3076847,557745,3634592,127283.17,3179450,"(B) Regional Rural Bank","2018-05-09"
"Punjab National Bank",15594201,2823287,18417488,356134.83,16542892,"(A) Public Sector Banks","2018-05-23"
"Punjab National Bank",3078049,557864,3635913,128404.14,3180678,"(B) Regional Rural Bank","2018-05-23"
"Punjab National Bank",15611401,2825233,18436634,356533.01,16636049,"(A) Public Sector Banks","2018-05-30"
"Punjab National Bank",3079897,558090,3637987,128552.67,3181537,"(B) Regional Rural Bank","2018-05-30"
"Punjab National Bank",15622226,2826696,18448922,356913.51,16677358,"(A) Public Sector Banks","2018-06-06"
"Punjab National Bank",3081402,558404,3639806,129087.55,3182087,"(B) Regional Rural Bank","2018-06-06"
"Punjab National Bank",15638295,2828532,18466827,357359.27,16675177,"(A) Public Sector Banks","2018-06-13"
"Punjab National Bank",3082886,558253,3641139,129294.55,3182659,"(B) Regional Rural Bank","2018-06-13"
"Punjab National Bank",15653988,2830175,18484163,358138.55,16955549,"(A) Public Sector Banks","2018-06-20"
"Punjab National Bank",3085794,558940,3644734,129766.92,3183506,"(B) Regional Rural Bank","2018-06-20"
"Punjab National Bank",15670736,2831911,18502647,358459.49,16952443,"(A) Public Sector Banks","2018-06-27"
"Punjab National Bank",3087512,559471,3646983,129003.16,3184674,"(B) Regional Rural Bank","2018-06-27"
"Punjab National Bank",15687143,2833923,18521066,359457.92,16948913,"(A) Public Sector Banks","2018-07-04"
"Punjab National Bank",3091078,560146,3651224,129187.58,3185597,"(B) Regional Rural Bank","2018-07-04"
"Punjab National Bank",15731677,2839541,18571218,362114.09,17024704,"(A) Public Sector Banks","2018-07-18"
"Punjab National Bank",3105301,562759,3668060,129934.68,3188310,"(B) Regional Rural Bank","2018-07-18"
"Punjab National Bank",15785429,2845347,18630776,367275.75,17535349,"(A) Public Sector Banks","2018-08-01"
"Punjab National Bank",3122375,565852,3688227,130649.88,3192510,"(B) Regional Rural Bank","2018-08-01"
"Punjab National Bank",15807976,2847915,18655891,368835.86,17716974,"(A) Public Sector Banks","2018-08-08"
"Punjab National Bank",3129724,567090,3696814,130676.1,3194807,"(B) Regional Rural Bank","2018-08-08"
"Punjab National Bank",15829435,2850490,18679925,370425.57,17852985,"(A) Public Sector Banks","2018-08-15"
"Punjab National Bank",3135561,568359,3703920,131249.13,3197584,"(B) Regional Rural Bank","2018-08-15"
"Punjab National Bank",15851920,2853355,18705275,373046.45,17850271,"(A) Public Sector Banks","2018-08-22"
"Punjab National Bank",3140647,569415,3710062,133366.07,3197912,"(B) Regional Rural Bank","2018-08-22"
"Punjab National Bank",15871664,2853576,18725240,374229.88,17845082,"(A) Public Sector Banks","2018-08-29"
"Punjab National Bank",3145748,570293,3716041,134214.47,3198511,"(B) Regional Rural Bank","2018-08-29"
"Punjab National Bank",15889587,2855808,18745395,376741.27,17842035,"(A) Public Sector Banks","2018-09-05"
"Punjab National Bank",3149082,571425,3720507,133979.27,3197954,"(B) Regional Rural Bank","2018-09-05"
"Punjab National Bank",15904917,2858588,18763505,381710.39,17838581,"(A) Public Sector Banks","2018-09-12"
"Punjab National Bank",3152922,572083,3725005,133597.02,3198871,"(B) Regional Rural Bank","2018-09-12"
"Punjab National Bank",15921948,2861445,18783393,383512.34,17833396,"(A) Public Sector Banks","2018-09-19"
"Punjab National Bank",3157138,573147,3730285,134248.31,3199797,"(B) Regional Rural Bank","2018-09-19"
"Punjab National Bank",15935445,2863507,18798952,383606.89,17830318,"(A) Public Sector Banks","2018-09-26"
"Punjab National Bank",3160450,573593,3734043,135297.29,3200939,"(B) Regional Rural Bank","2018-09-26"
"Punjab National Bank",15953930,2865857,18819787,384849.1,17826816,"(A) Public Sector Banks","2018-10-03"
"Punjab National Bank",3163816,574199,3738015,135743.19,3202012,"(B) Regional Rural Bank","2018-10-03"
"Punjab National Bank",15971390,2868858,18840248,389352.96,17833382,"(A) Public Sector Banks","2018-10-10"
"Punjab National Bank",3170675,572172,3742847,135495.3,3203207,"(B) Regional Rural Bank","2018-10-10"
"Punjab National Bank",15984121,2870146,18854267,393560.46,17838811,"(A) Public Sector Banks","2018-10-17"
"Punjab National Bank",3171008,572210,3743218,135131.2,3202867,"(B) Regional Rural Bank","2018-10-17"
"Punjab National Bank",15988488,2870581,18859069,395778.8,17863989,"(A) Public Sector Banks","2018-10-24"
"Punjab National Bank",3174433,572812,3747245,136552.29,3204112,"(B) Regional Rural Bank","2018-10-24"
"Punjab National Bank",16000065,2871748,18871813,398731.1,17955162,"(A) Public Sector Banks","2018-10-31"
"Punjab National Bank",3177273,573128,3750401,135639.21,3205187,"(B) Regional Rural Bank","2018-10-31"
"Punjab National Bank",16007082,2873097,18880179,403291.88,17977586,"(A) Public Sector Banks","2018-11-07"
"Punjab National Bank",3177273,573128,3750401,135639.21,3205187,"(B) Regional Rural Bank","2018-11-07"
"Punjab National Bank",16011019,2873430,18884449,404816.25,17975697,"(A) Public Sector Banks","2018-11-14"
"Punjab National Bank",3180833,573912,3754745,135693.68,3207470,"(B) Regional Rural Bank","2018-11-14"
"Punjab National Bank",16021415,2874603,18896018,406064.9,17971681,"(A) Public Sector Banks","2018-11-21"
"Punjab National Bank",3185121,574394,3759515,135785.69,3210350,"(B) Regional Rural Bank","2018-11-21"
"Punjab National Bank",16029442,2876017,18905459,408410.73,18003518,"(A) Public Sector Banks","2018-11-28"
"Punjab National Bank",3188764,575637,3764401,136382.26,3212146,"(B) Regional Rural Bank","2018-11-28"
"Punjab National Bank",16040115,2877098,18917213,410962.49,18024953,"(A) Public Sector Banks","2018-12-05"
"Punjab National Bank",3195254,576906,3772160,137133.02,3214798,"(B) Regional Rural Bank","2018-12-05"
"Punjab National Bank",16048307,2878562,18926869,415322,18047154,"(A) Public Sector Banks","2018-12-12"
"Punjab National Bank",3203828,578411,3782239,137576.86,3218281,"(B) Regional Rural Bank","2018-12-12"
"Punjab National Bank",16054173,2879195,18933368,417906.01,18084996,"(A) Public Sector Banks","2018-12-19"
"Punjab National Bank",3222592,582299,3804891,138797.12,3227569,"(B) Regional Rural Bank","2018-12-19"
"Punjab National Bank",16058969,2879804,18938773,419908.5,18095224,"(A) Public Sector Banks","2018-12-26"
"Punjab National Bank",3238507,584755,3823262,139867.23,3232346,"(B) Regional Rural Bank","2018-12-26"
"Punjab National Bank",16069854,2881218,18951072,424052.76,18105813,"(A) Public Sector Banks","2019-01-02"
"Punjab National Bank",3338191,590744,3928935,144316.37,3307943,"(B) Regional Rural Bank","2019-01-02"
"Punjab National Bank",16125395,2897926,19023321,429376.01,18132861,"(A) Public Sector Banks","2019-01-16"
"Punjab National Bank",4605632,624087,5229719,174303.77,3548186,"(B) Regional Rural Bank","2019-01-16"
"Punjab National Bank",16135811,2888445,19024256,429412.72,18145385,"(A) Public Sector Banks","2019-01-23"
"Punjab National Bank",4695049,632371,5327420,178290.56,3576842,"(B) Regional Rural Bank","2019-01-23"
