Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Bank of India",8042718,9053152,17095870,347097.93,16116786,"(A) Public Sector Banks","2017-05-10"
"Bank of India",2843605,926819,3770424,74165.56,3580890,"(B) Regional Rural Bank","2017-05-10"
"Bank of India",8078720,9079382,17158102,346099.41,16121132,"(A) Public Sector Banks","2017-05-17"
"Bank of India",2846067,927911,3773978,74752.56,3580890,"(B) Regional Rural Bank","2017-05-17"
"Bank of India",8124465,9112659,17237124,345601.46,16120967,"(A) Public Sector Banks","2017-05-24"
"Bank of India",2848462,928656,3777118,74929.54,3580890,"(B) Regional Rural Bank","2017-05-24"
"Bank of India",8145631,9129317,17274948,345351.81,16153541,"(A) Public Sector Banks","2017-05-31"
"Bank of India",2851327,929235,3780562,74690.64,3580890,"(B) Regional Rural Bank","2017-05-31"
"Bank of India",8199883,9172294,17372177,347371.86,16183930,"(A) Public Sector Banks","2017-06-07"
"Bank of India",2856436,930661,3787097,73945.68,3580890,"(B) Regional Rural Bank","2017-06-07"
"Bank of India",8236554,9202185,17438739,348226.64,16227869,"(A) Public Sector Banks","2017-06-14"
"Bank of India",2860907,931970,3792877,73534.7,3632668,"(B) Regional Rural Bank","2017-06-14"
"Bank of India",8287684,9244690,17532374,346835.93,16429140,"(A) Public Sector Banks","2017-06-28"
"Bank of India",2867191,934088,3801279,72813.64,3632668,"(B) Regional Rural Bank","2017-06-28"
"Bank of India",8315877,9268794,17584671,346530.2,16602735,"(A) Public Sector Banks","2017-07-05"
"Bank of India",2877028,937473,3814501,72715.48,3652129,"(B) Regional Rural Bank","2017-07-05"
"Bank of India",8343687,9295744,17639431,351136.68,16938255,"(A) Public Sector Banks","2017-07-12"
"Bank of India",2882140,938744,3820884,72628.37,3652129,"(B) Regional Rural Bank","2017-07-12"
"Bank of India",8378219,9326310,17704529,350627.22,16954017,"(A) Public Sector Banks","2017-07-19"
"Bank of India",2888465,941346,3829811,72174.94,3663230,"(B) Regional Rural Bank","2017-07-19"
"Bank of India",8408906,9356076,17764982,351804.33,16963438,"(A) Public Sector Banks","2017-07-26"
"Bank of India",2894460,943526,3837986,72221.01,3663230,"(B) Regional Rural Bank","2017-07-26"
"Bank of India",8441048,9386291,17827339,353366.17,16988403,"(A) Public Sector Banks","2017-08-02"
"Bank of India",2900955,945899,3846854,72224.41,3663230,"(B) Regional Rural Bank","2017-08-02"
"Bank of India",8471398,9415208,17886606,359972.65,16985634,"(A) Public Sector Banks","2017-08-09"
"Bank of India",2908203,948940,3857143,72191.37,3674230,"(B) Regional Rural Bank","2017-08-09"
"Bank of India",8493829,9437842,17931671,361116.08,16997950,"(A) Public Sector Banks","2017-08-16"
"Bank of India",2912328,950581,3862909,72401.6,3674230,"(B) Regional Rural Bank","2017-08-16"
"Bank of India",8530627,9471949,18002576,360923.15,17080406,"(A) Public Sector Banks","2017-08-23"
"Bank of India",2918923,953584,3872507,72746.61,3674230,"(B) Regional Rural Bank","2017-08-23"
"Bank of India",8575598,9499888,18075486,360016.29,17088639,"(A) Public Sector Banks","2017-08-30"
"Bank of India",2926923,957189,3884112,73009.58,3674230,"(B) Regional Rural Bank","2017-08-30"
"Bank of India",8608358,9542750,18151108,363531.9,17184755,"(A) Public Sector Banks","2017-09-06"
"Bank of India",2933764,959712,3893476,72820.92,3690204,"(B) Regional Rural Bank","2017-09-06"
"Bank of India",8642884,9576168,18219052,367236.78,17218484,"(A) Public Sector Banks","2017-09-13"
"Bank of India",2941201,962341,3903542,72747.89,3690229,"(B) Regional Rural Bank","2017-09-13"
"Bank of India",8678418,9596580,18274998,368452.23,17198608,"(A) Public Sector Banks","2017-09-20"
"Bank of India",2949989,964394,3914383,73380.74,3690229,"(B) Regional Rural Bank","2017-09-20"
"Bank of India",8708878,9640486,18349364,368545.27,17212785,"(A) Public Sector Banks","2017-09-27"
"Bank of India",2958876,967184,3926060,74354.88,3690229,"(B) Regional Rural Bank","2017-09-27"
"Bank of India",8718739,9651231,18369970,370035.18,17313449,"(A) Public Sector Banks","2017-10-04"
"Bank of India",2962110,968494,3930604,74879.89,3690229,"(B) Regional Rural Bank","2017-10-04"
"Bank of India",8743281,9674006,18417287,373461.69,17310141,"(A) Public Sector Banks","2017-10-11"
"Bank of India",2965929,970234,3936163,74946.76,3690229,"(B) Regional Rural Bank","2017-10-11"
"Bank of India",8762005,9689106,18451111,373188.32,17314298,"(A) Public Sector Banks","2017-10-18"
"Bank of India",2965929,970234,3936163,74946.76,3690229,"(B) Regional Rural Bank","2017-10-18"
"Bank of India",8792624,9716477,18509101,373174.1,17379967,"(A) Public Sector Banks","2017-11-01"
"Bank of India",2974666,973127,3947793,73361.95,3690229,"(B) Regional Rural Bank","2017-11-01"
"Bank of India",8814901,9737486,18552387,377979.8,17391743,"(A) Public Sector Banks","2017-11-08"
"Bank of India",2974669,976164,3950833,74492.99,3690229,"(B) Regional Rural Bank","2017-11-08"
"Bank of India",8827957,9749420,18577377,381293.76,17385389,"(A) Public Sector Banks","2017-11-15"
"Bank of India",2985473,978311,3963784,74598.91,3690229,"(B) Regional Rural Bank","2017-11-15"
"Bank of India",8848092,9768812,18616904,381731.34,17376350,"(A) Public Sector Banks","2017-11-22"
"Bank of India",2990097,980266,3970363,74972.87,3690229,"(B) Regional Rural Bank","2017-11-22"
"Bank of India",8870181,9789113,18659294,383151.18,17457919,"(A) Public Sector Banks","2017-11-29"
"Bank of India",2993863,982524,3976387,75179.82,3690229,"(B) Regional Rural Bank","2017-11-29"
"Bank of India",8889723,9807226,18696949,386160.04,17454722,"(A) Public Sector Banks","2017-12-06"
"Bank of India",2998435,983932,3982367,75919.46,3690229,"(B) Regional Rural Bank","2017-12-06"
"Bank of India",8909568,9825741,18735309,390772.59,17506721,"(A) Public Sector Banks","2017-12-13"
"Bank of India",3001313,984535,3985848,75877.57,3706467,"(B) Regional Rural Bank","2017-12-13"
"Bank of India",8934557,9850802,18785359,393426.19,17501801,"(A) Public Sector Banks","2017-12-20"
"Bank of India",3007470,986694,3994164,76146.23,3706467,"(B) Regional Rural Bank","2017-12-20"
"Bank of India",8950014,9864860,18814874,395010.05,17566619,"(A) Public Sector Banks","2017-12-27"
"Bank of India",3009223,987040,3996263,77273.62,3706467,"(B) Regional Rural Bank","2017-12-27"
"Bank of India",8977957,9891609,18869566,399917.72,17587661,"(A) Public Sector Banks","2018-01-03"
"Bank of India",3014484,990171,4004655,78564.91,3706467,"(B) Regional Rural Bank","2018-01-03"
"Bank of India",8995868,9907383,18903251,404763.13,17583100,"(A) Public Sector Banks","2018-01-10"
"Bank of India",3019419,992218,4011637,78331.04,3706467,"(B) Regional Rural Bank","2018-01-10"
"Bank of India",9012631,9920715,18933346,407318.29,17624526,"(A) Public Sector Banks","2018-01-17"
"Bank of India",3023115,993666,4016781,79741.94,3706467,"(B) Regional Rural Bank","2018-01-17"
"Bank of India",9033176,9938888,18972064,406286.7,17661494,"(A) Public Sector Banks","2018-01-24"
"Bank of India",3027464,995139,4022603,79788.7,3761427,"(B) Regional Rural Bank","2018-01-24"
"Bank of India",9041609,9957575,18999184,406170.13,17648009,"(A) Public Sector Banks","2018-01-31"
"Bank of India",3030972,995268,4026240,80083.94,3761427,"(B) Regional Rural Bank","2018-01-31"
"Bank of India",9068426,9977443,19045869,413344.23,17793160,"(A) Public Sector Banks","2018-02-07"
"Bank of India",3035759,995923,4031682,80498.9,3761427,"(B) Regional Rural Bank","2018-02-07"
"Bank of India",9086639,9991189,19077828,418301.82,17798891,"(A) Public Sector Banks","2018-02-14"
"Bank of India",3035759,995923,4031682,80498.9,3761427,"(B) Regional Rural Bank","2018-02-14"
"Bank of India",9111796,10013393,19125189,417230.66,17849002,"(A) Public Sector Banks","2018-02-21"
"Bank of India",3043413,999076,4042489,80305.13,3761427,"(B) Regional Rural Bank","2018-02-21"
"Bank of India",9143415,10042468,19185883,423519.56,17918600,"(A) Public Sector Banks","2018-03-07"
"Bank of India",3050299,1000877,4051176,80950.51,3761427,"(B) Regional Rural Bank","2018-03-07"
"Bank of India",9156298,10055661,19211959,428550.75,17925121,"(A) Public Sector Banks","2018-03-14"
"Bank of India",3053693,1002073,4055766,81175.22,3761427,"(B) Regional Rural Bank","2018-03-14"
"Bank of India",9176565,10076612,19253177,432267.22,17969584,"(A) Public Sector Banks","2018-03-21"
"Bank of India",3057616,1003782,4061398,81373.76,3761427,"(B) Regional Rural Bank","2018-03-21"
"Bank of India",9191334,10090729,19282063,439939.41,17983116,"(A) Public Sector Banks","2018-03-28"
"Bank of India",3060668,1004967,4065635,84031.89,3761427,"(B) Regional Rural Bank","2018-03-28"
"Bank of India",9197857,10097687,19295544,449282.65,17981963,"(A) Public Sector Banks","2018-04-04"
"Bank of India",3062475,1005576,4068051,85521.75,3761427,"(B) Regional Rural Bank","2018-04-04"
"Bank of India",9219497,10119821,19339318,448857.77,17989714,"(A) Public Sector Banks","2018-04-11"
"Bank of India",3069548,1008230,4077778,84526.45,3761427,"(B) Regional Rural Bank","2018-04-11"
"Bank of India",9236721,10137667,19374388,451228.55,18008415,"(A) Public Sector Banks","2018-04-18"
"Bank of India",3072112,1009182,4081294,85161.7,3761427,"(B) Regional Rural Bank","2018-04-18"
"Bank of India",9256915,10155176,19412091,447141.14,18029971,"(A) Public Sector Banks","2018-04-25"
"Bank of India",3077730,1010558,4088288,84698.93,3761427,"(B) Regional Rural Bank","2018-04-25"
"Bank of India",9273513,10170359,19443872,446164.51,18046586,"(A) Public Sector Banks","2018-05-02"
"Bank of India",3081196,1012083,4093279,84246.45,3782331,"(B) Regional Rural Bank","2018-05-02"
"Bank of India",9296363,10190536,19486899,448224.3,18071945,"(A) Public Sector Banks","2018-05-09"
"Bank of India",3090160,1014974,4105134,83217.78,3782331,"(B) Regional Rural Bank","2018-05-09"
"Bank of India",9339273,10231238,19570511,451201.74,18093829,"(A) Public Sector Banks","2018-05-23"
"Bank of India",3100968,1018850,4119818,83611.23,3782331,"(B) Regional Rural Bank","2018-05-23"
"Bank of India",9357048,10249022,19606070,451817.4,18123763,"(A) Public Sector Banks","2018-05-30"
"Bank of India",3108300,1021244,4129544,83578.51,3782331,"(B) Regional Rural Bank","2018-05-30"
"Bank of India",9373729,10262339,19636068,453501.68,18132752,"(A) Public Sector Banks","2018-06-06"
"Bank of India",3113252,1023407,4136659,83885.72,3782331,"(B) Regional Rural Bank","2018-06-06"
"Bank of India",9395281,10280627,19675908,455892.88,18139381,"(A) Public Sector Banks","2018-06-13"
"Bank of India",3118441,1025246,4143687,84207.41,3782331,"(B) Regional Rural Bank","2018-06-13"
"Bank of India",9414697,10300750,19715447,454782.35,18159407,"(A) Public Sector Banks","2018-06-20"
"Bank of India",3123723,1028298,4152021,83729.69,3782331,"(B) Regional Rural Bank","2018-06-20"
"Bank of India",9438022,10321789,19759811,454084.82,18184819,"(A) Public Sector Banks","2018-06-27"
"Bank of India",3131671,1030926,4162597,84830.24,3782331,"(B) Regional Rural Bank","2018-06-27"
"Bank of India",9463009,10345358,19808367,455993.14,18181067,"(A) Public Sector Banks","2018-07-04"
"Bank of India",3140569,1033986,4174555,85761.16,3782331,"(B) Regional Rural Bank","2018-07-04"
"Bank of India",9514326,10395328,19909654,464422.75,18214808,"(A) Public Sector Banks","2018-07-18"
"Bank of India",3159826,1039404,4199230,86756.89,3782331,"(B) Regional Rural Bank","2018-07-18"
"Bank of India",9543242,10418902,19962144,469885.94,18220636,"(A) Public Sector Banks","2018-08-01"
"Bank of India",3167727,1042789,4210516,88194.03,3782331,"(B) Regional Rural Bank","2018-08-01"
"Bank of India",9571470,10447846,20019316,477300.86,18232880,"(A) Public Sector Banks","2018-08-08"
"Bank of India",3168613,1043041,4211654,89113.25,3782331,"(B) Regional Rural Bank","2018-08-08"
"Bank of India",9605328,10485144,20090472,477866.54,18249094,"(A) Public Sector Banks","2018-08-15"
"Bank of India",3173059,1045143,4218202,88822.55,3782331,"(B) Regional Rural Bank","2018-08-15"
"Bank of India",9635656,10519355,20155011,477605.75,18269560,"(A) Public Sector Banks","2018-08-22"
"Bank of India",3183731,1049583,4233314,88606.88,3782331,"(B) Regional Rural Bank","2018-08-22"
"Bank of India",9670572,10556868,20227440,478040.34,18288897,"(A) Public Sector Banks","2018-08-29"
"Bank of India",3186782,1052144,4238926,88671.8,3782331,"(B) Regional Rural Bank","2018-08-29"
"Bank of India",9701430,10589991,20291421,479892.35,18304235,"(A) Public Sector Banks","2018-09-05"
"Bank of India",3191612,1055757,4247369,89264.33,3782331,"(B) Regional Rural Bank","2018-09-05"
"Bank of India",9731066,10620337,20351403,484652.14,18324631,"(A) Public Sector Banks","2018-09-12"
"Bank of India",3207713,1058522,4266235,89195.91,3782331,"(B) Regional Rural Bank","2018-09-12"
"Bank of India",9762706,10653909,20416615,484204.1,18504047,"(A) Public Sector Banks","2018-09-19"
"Bank of India",3207860,1058560,4266420,89210.77,3782331,"(B) Regional Rural Bank","2018-09-19"
"Bank of India",9784141,10680194,20464335,485089.5,18614657,"(A) Public Sector Banks","2018-09-26"
"Bank of India",3218994,1063372,4282366,89915.95,3782331,"(B) Regional Rural Bank","2018-09-26"
"Bank of India",9808804,10707091,20515895,487929.81,18676343,"(A) Public Sector Banks","2018-10-03"
"Bank of India",3225543,1065198,4290741,91376.98,3782331,"(B) Regional Rural Bank","2018-10-03"
"Bank of India",9832674,10734354,20567028,492334.27,18673219,"(A) Public Sector Banks","2018-10-10"
"Bank of India",3231151,1067736,4298887,90864.99,3782331,"(B) Regional Rural Bank","2018-10-10"
"Bank of India",9848648,10754346,20602994,494267.47,18723164,"(A) Public Sector Banks","2018-10-17"
"Bank of India",3235120,1069701,4304821,90297.59,3782331,"(B) Regional Rural Bank","2018-10-17"
"Bank of India",9859598,10756303,20615901,490761.41,18740838,"(A) Public Sector Banks","2018-10-24"
"Bank of India",3238191,1070756,4308947,89901.77,3804512,"(B) Regional Rural Bank","2018-10-24"
"Bank of India",9875113,10772522,20647635,491091.71,18737731,"(A) Public Sector Banks","2018-10-31"
"Bank of India",3241732,1071624,4313356,89673.95,3804512,"(B) Regional Rural Bank","2018-10-31"
"Bank of India",9890624,10785982,20676606,500505.33,18743322,"(A) Public Sector Banks","2018-11-07"
"Bank of India",3242732,1071648,4314380,89683.92,3804512,"(B) Regional Rural Bank","2018-11-07"
"Bank of India",9893668,10789884,20683552,499965.24,18769938,"(A) Public Sector Banks","2018-11-14"
"Bank of India",3243293,1071714,4315007,89687.02,3804512,"(B) Regional Rural Bank","2018-11-14"
"Bank of India",9905174,10801289,20706463,497186.53,18767132,"(A) Public Sector Banks","2018-11-21"
"Bank of India",3249077,1074145,4323222,89584.24,3804512,"(B) Regional Rural Bank","2018-11-21"
"Bank of India",9914814,10815311,20730125,498566.09,18760031,"(A) Public Sector Banks","2018-11-28"
"Bank of India",3249829,1074252,4324081,89797.2,3804512,"(B) Regional Rural Bank","2018-11-28"
"Bank of India",9914814,10815311,20730125,498566.09,18760031,"(A) Public Sector Banks","2018-12-05"
"Bank of India",3251889,1075260,4327149,90063.11,3804512,"(B) Regional Rural Bank","2018-12-05"
"Bank of India",10117877,10704709,20822586,511183.41,18798200,"(A) Public Sector Banks","2018-12-12"
"Bank of India",3254591,1076391,4330982,90667.15,3804512,"(B) Regional Rural Bank","2018-12-12"
"Bank of India",10134178,10720021,20854199,512583.95,18884112,"(A) Public Sector Banks","2018-12-19"
"Bank of India",3256519,1077180,4333699,91336.98,3804512,"(B) Regional Rural Bank","2018-12-19"
"Bank of India",10142359,10728215,20870574,514975.48,18883459,"(A) Public Sector Banks","2018-12-26"
"Bank of India",3257895,1077588,4335483,92898.25,3804512,"(B) Regional Rural Bank","2018-12-26"
"Bank of India",10161862,10747190,20909052,517264.22,18880065,"(A) Public Sector Banks","2019-01-02"
"Bank of India",3261443,1079217,4340660,93765.6,3804512,"(B) Regional Rural Bank","2019-01-02"
"Bank of India",10195809,10778895,20974704,523841.78,18971767,"(A) Public Sector Banks","2019-01-16"
"Bank of India",3266320,1081254,4347574,93901.31,3804512,"(B) Regional Rural Bank","2019-01-16"
"Bank of India",10223303,10804802,21028105,524757.89,18968105,"(A) Public Sector Banks","2019-01-23"
"Bank of India",3272945,1082943,4355888,93995.57,3804512,"(B) Regional Rural Bank","2019-01-23"
