Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Andhra Bank",1201692,684895,1886587,12385.06,1867339,"(A) Public Sector Banks","2015-06-10"
"Andhra Bank",139094,10064,149158,951.23,143568,"(B) Regional Rural Bank","2015-06-10"
"Andhra Bank",1208763,686136,1894899,12608.75,1873300,"(A) Public Sector Banks","2015-06-17"
"Andhra Bank",139317,10125,149442,978.89,143733,"(B) Regional Rural Bank","2015-06-17"
"Andhra Bank",1214923,686974,1901897,12816.06,1880914,"(A) Public Sector Banks","2015-06-24"
"Andhra Bank",139687,10181,149868,979.44,144655,"(B) Regional Rural Bank","2015-06-24"
"Andhra Bank",1218402,687517,1905919,12988.34,1880914,"(A) Public Sector Banks","2015-07-01"
"Andhra Bank",139828,10217,150045,1007.66,142820,"(B) Regional Rural Bank","2015-07-01"
"Andhra Bank",1218402,687517,1905919,12988.34,1880914,"(A) Public Sector Banks","2015-07-08"
"Andhra Bank",140037,10203,150240,1008.26,142820,"(B) Regional Rural Bank","2015-07-08"
"Andhra Bank",1227917,689466,1917383,13630.35,1880914,"(A) Public Sector Banks","2015-07-15"
"Andhra Bank",140794,10257,151051,1046.11,142820,"(B) Regional Rural Bank","2015-07-15"
"Andhra Bank",1230329,689081,1919410,13701.77,1890121,"(A) Public Sector Banks","2015-07-22"
"Andhra Bank",140890,10300,151190,1046.28,142820,"(B) Regional Rural Bank","2015-07-22"
"Andhra Bank",1234202,690711,1924913,13739.94,1895701,"(A) Public Sector Banks","2015-07-29"
"Andhra Bank",139500,11820,151320,1046.58,142820,"(B) Regional Rural Bank","2015-07-29"
"Andhra Bank",1237810,691488,1929298,13950.22,1902819,"(A) Public Sector Banks","2015-08-05"
"Andhra Bank",139645,11732,151377,1053.79,142820,"(B) Regional Rural Bank","2015-08-05"
"Andhra Bank",1241496,692191,1933687,14145.98,1906925,"(A) Public Sector Banks","2015-08-12"
"Andhra Bank",139690,11801,151491,1047.28,142820,"(B) Regional Rural Bank","2015-08-12"
"Andhra Bank",1245076,692859,1937935,14193.31,1911261,"(A) Public Sector Banks","2015-08-19"
"Andhra Bank",139881,11830,151711,1049.06,142820,"(B) Regional Rural Bank","2015-08-19"
"Andhra Bank",1298811,709597,2008408,14268.31,1911261,"(A) Public Sector Banks","2015-08-26"
"Andhra Bank",139955,11835,151790,1047.06,142820,"(B) Regional Rural Bank","2015-08-26"
"Andhra Bank",1349400,704521,2053921,14471.4,1911842,"(A) Public Sector Banks","2015-09-02"
