Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"State Bank of Hyderabad",933658,1694183,2627841,15136.25,2581126,"(A) Public Sector Banks","2015-04-22"
"State Bank of Hyderabad",586816,77732,664548,9429.31,508374,"(B) Regional Rural Bank","2015-04-22"
"State Bank of Hyderabad",921891,1686013,2607904,15412.67,2594394,"(A) Public Sector Banks","2015-04-29"
"State Bank of Hyderabad",590998,77732,668730,9489.88,508374,"(B) Regional Rural Bank","2015-04-29"
"State Bank of Hyderabad",938435,1708094,2646529,15683.56,2598988,"(A) Public Sector Banks","2015-05-06"
"State Bank of Hyderabad",601051,77732,678783,9544.01,508374,"(B) Regional Rural Bank","2015-05-06"
"State Bank of Hyderabad",943874,1715191,2659065,16393.71,2607628,"(A) Public Sector Banks","2015-05-13"
"State Bank of Hyderabad",605515,77732,683247,9845.78,508374,"(B) Regional Rural Bank","2015-05-13"
"State Bank of Hyderabad",946819,1719432,2666251,16991.41,2613517,"(A) Public Sector Banks","2015-05-20"
"State Bank of Hyderabad",605515,77732,683247,9845.78,508374,"(B) Regional Rural Bank","2015-05-20"
"State Bank of Hyderabad",950272,1729132,2679404,17550.52,2626577,"(A) Public Sector Banks","2015-06-03"
"State Bank of Hyderabad",605515,77732,683247,9845.78,508374,"(B) Regional Rural Bank","2015-06-03"
"State Bank of Hyderabad",952482,1732072,2684554,17521.24,2628975,"(A) Public Sector Banks","2015-06-10"
"State Bank of Hyderabad",605515,77732,683247,9845.78,508374,"(B) Regional Rural Bank","2015-06-10"
"State Bank of Hyderabad",952482,1732072,2684554,17521.24,2628975,"(A) Public Sector Banks","2015-06-17"
"State Bank of Hyderabad",605515,77732,683247,9845.78,508374,"(B) Regional Rural Bank","2015-06-17"
"State Bank of Hyderabad",959213,1740207,2699420,17798.09,2640954,"(A) Public Sector Banks","2015-06-24"
"State Bank of Hyderabad",605515,77732,683247,9845.78,508374,"(B) Regional Rural Bank","2015-06-24"
"State Bank of Hyderabad",962113,1742784,2704897,17966.89,2643621,"(A) Public Sector Banks","2015-07-01"
"State Bank of Hyderabad",605515,77732,683247,9845.78,508374,"(B) Regional Rural Bank","2015-07-01"
"State Bank of Hyderabad",964315,1745402,2709717,18311.9,2647590,"(A) Public Sector Banks","2015-07-08"
"State Bank of Hyderabad",605515,77732,683247,9845.78,508374,"(B) Regional Rural Bank","2015-07-08"
"State Bank of Hyderabad",966196,1747717,2713913,18467.85,2649824,"(A) Public Sector Banks","2015-07-15"
"State Bank of Hyderabad",660083,80180,740263,12576.91,508374,"(B) Regional Rural Bank","2015-07-15"
"State Bank of Hyderabad",968062,1750378,2718440,18467.85,2683726,"(A) Public Sector Banks","2015-07-22"
"State Bank of Hyderabad",660083,80180,740263,12576.91,508374,"(B) Regional Rural Bank","2015-07-22"
"State Bank of Hyderabad",970276,1753430,2723706,18566.57,2687569,"(A) Public Sector Banks","2015-07-29"
"State Bank of Hyderabad",660083,80180,740263,12576.91,508374,"(B) Regional Rural Bank","2015-07-29"
"State Bank of Hyderabad",972359,1757373,2729732,18981.52,2691200,"(A) Public Sector Banks","2015-08-05"
"State Bank of Hyderabad",660083,80180,740263,12576.91,508374,"(B) Regional Rural Bank","2015-08-05"
"State Bank of Hyderabad",973194,1759439,2732633,19340.74,2694837,"(A) Public Sector Banks","2015-08-12"
"State Bank of Hyderabad",660083,80180,740263,12576.91,508374,"(B) Regional Rural Bank","2015-08-12"
"State Bank of Hyderabad",975388,1763724,2739112,19247.37,2698323,"(A) Public Sector Banks","2015-08-19"
"State Bank of Hyderabad",660083,80180,740263,12576.91,508374,"(B) Regional Rural Bank","2015-08-19"
"State Bank of Hyderabad",975388,1763724,2739112,19248.54,2700072,"(A) Public Sector Banks","2015-08-26"
"State Bank of Hyderabad",660083,80180,740263,12576.91,508374,"(B) Regional Rural Bank","2015-08-26"
"State Bank of Hyderabad",975388,1763724,2739112,19404.08,2699756,"(A) Public Sector Banks","2015-09-02"
"State Bank of Hyderabad",699354,82955,782309,13755.41,508374,"(B) Regional Rural Bank","2015-09-02"
"State Bank of Hyderabad",979567,1772302,2751869,19929.35,2699474,"(A) Public Sector Banks","2015-09-09"
"State Bank of Hyderabad",699354,82955,782309,13755.41,508374,"(B) Regional Rural Bank","2015-09-09"
"State Bank of Hyderabad",979567,1772302,2751869,20141.32,2698974,"(A) Public Sector Banks","2015-09-16"
"State Bank of Hyderabad",699354,82955,782309,13755.41,508374,"(B) Regional Rural Bank","2015-09-16"
"State Bank of Hyderabad",982588,1777978,2760566,20352.82,2698228,"(A) Public Sector Banks","2015-09-23"
"State Bank of Hyderabad",714487,84047,798534,14586.41,508374,"(B) Regional Rural Bank","2015-09-23"
"State Bank of Hyderabad",983422,1781093,2764515,20756.95,2710009,"(A) Public Sector Banks","2015-10-07"
"State Bank of Hyderabad",720412,84315,804727,15385.88,508374,"(B) Regional Rural Bank","2015-10-07"
"State Bank of Hyderabad",985862,1786873,2772735,21291.4,2709468,"(A) Public Sector Banks","2015-10-14"
"State Bank of Hyderabad",720412,84315,804727,15385.88,508374,"(B) Regional Rural Bank","2015-10-14"
"State Bank of Hyderabad",987139,1789946,2777085,21238.55,2708828,"(A) Public Sector Banks","2015-10-21"
"State Bank of Hyderabad",728518,84315,812833,15443.12,508374,"(B) Regional Rural Bank","2015-10-21"
"State Bank of Hyderabad",987338,1790937,2778275,20957.52,2708768,"(A) Public Sector Banks","2015-10-28"
"State Bank of Hyderabad",730510,84315,814825,15430.69,508374,"(B) Regional Rural Bank","2015-10-28"
"State Bank of Hyderabad",988966,1793436,2782402,21443.45,2708005,"(A) Public Sector Banks","2015-11-04"
"State Bank of Hyderabad",733649,84530,818179,15669.64,508374,"(B) Regional Rural Bank","2015-11-04"
"State Bank of Hyderabad",990018,1795266,2785284,21894.04,2707539,"(A) Public Sector Banks","2015-11-11"
"State Bank of Hyderabad",737702,85139,822841,15669.64,508374,"(B) Regional Rural Bank","2015-11-11"
"State Bank of Hyderabad",990787,1796914,2787701,21921.24,2719998,"(A) Public Sector Banks","2015-11-18"
"State Bank of Hyderabad",737702,85139,822841,15669.64,508374,"(B) Regional Rural Bank","2015-11-18"
"State Bank of Hyderabad",991830,1798440,2790270,22048.42,2719431,"(A) Public Sector Banks","2015-11-25"
"State Bank of Hyderabad",737702,85139,822841,15669.64,508374,"(B) Regional Rural Bank","2015-11-25"
"State Bank of Hyderabad",992192,1799737,2791929,22046.88,2719431,"(A) Public Sector Banks","2015-12-02"
"State Bank of Hyderabad",737702,85139,822841,15669.64,508374,"(B) Regional Rural Bank","2015-12-02"
"State Bank of Hyderabad",993030,1801001,2794031,22780.44,2732262,"(A) Public Sector Banks","2015-12-09"
"State Bank of Hyderabad",737702,85139,822841,15669.64,508374,"(B) Regional Rural Bank","2015-12-09"
"State Bank of Hyderabad",993572,1802812,2796384,23432.94,2733936,"(A) Public Sector Banks","2015-12-16"
"State Bank of Hyderabad",737702,85139,822841,15669.64,508374,"(B) Regional Rural Bank","2015-12-16"
"State Bank of Hyderabad",993816,1804063,2797879,23451.05,2733936,"(A) Public Sector Banks","2015-12-23"
"State Bank of Hyderabad",760317,85695,846012,19908.85,508374,"(B) Regional Rural Bank","2015-12-23"
"State Bank of Hyderabad",993816,1804063,2797879,23451.05,2733936,"(A) Public Sector Banks","2015-12-30"
"State Bank of Hyderabad",760317,85695,846012,19908.85,508374,"(B) Regional Rural Bank","2015-12-30"
"State Bank of Hyderabad",994501,1806865,2801366,23960.04,2739635,"(A) Public Sector Banks","2016-01-06"
"State Bank of Hyderabad",766012,86775,852787,20359.8,508374,"(B) Regional Rural Bank","2016-01-06"
"State Bank of Hyderabad",994643,1807022,2801665,24124.23,2740466,"(A) Public Sector Banks","2016-01-13"
"State Bank of Hyderabad",766012,86775,852787,20359.8,508374,"(B) Regional Rural Bank","2016-01-13"
"State Bank of Hyderabad",995004,1807470,2802474,24566,2740466,"(A) Public Sector Banks","2016-01-20"
"State Bank of Hyderabad",766012,86775,852787,20359.8,508374,"(B) Regional Rural Bank","2016-01-20"
"State Bank of Hyderabad",995266,1807828,2803094,24415.56,2740466,"(A) Public Sector Banks","2016-01-27"
"State Bank of Hyderabad",766012,86775,852787,20359.8,508374,"(B) Regional Rural Bank","2016-01-27"
"State Bank of Hyderabad",996053,1808914,2804967,25828.04,2738482,"(A) Public Sector Banks","2016-02-10"
"State Bank of Hyderabad",766012,86775,852787,20359.8,508374,"(B) Regional Rural Bank","2016-02-10"
"State Bank of Hyderabad",996478,1809359,2805837,26240.83,2737195,"(A) Public Sector Banks","2016-02-17"
"State Bank of Hyderabad",766012,86775,852787,20359.8,508374,"(B) Regional Rural Bank","2016-02-17"
"State Bank of Hyderabad",996675,1809439,2806114,26566.13,2737195,"(A) Public Sector Banks","2016-02-24"
"State Bank of Hyderabad",754806,127642,882448,23531.83,508374,"(B) Regional Rural Bank","2016-02-24"
"State Bank of Hyderabad",996746,1809735,2806481,26669.92,2739837,"(A) Public Sector Banks","2016-03-02"
"State Bank of Hyderabad",757391,128625,886016,23962.04,508374,"(B) Regional Rural Bank","2016-03-02"
"State Bank of Hyderabad",996732,1809962,2806694,27147.8,2739843,"(A) Public Sector Banks","2016-03-09"
"State Bank of Hyderabad",757391,128625,886016,23962.04,508374,"(B) Regional Rural Bank","2016-03-09"
"State Bank of Hyderabad",996863,1809964,2806827,27108.51,2739943,"(A) Public Sector Banks","2016-03-16"
"State Bank of Hyderabad",757391,128625,886016,23962.04,508374,"(B) Regional Rural Bank","2016-03-16"
"State Bank of Hyderabad",996856,1810213,2807069,27503.57,2739943,"(A) Public Sector Banks","2016-03-23"
"State Bank of Hyderabad",757391,128625,886016,23962.04,508374,"(B) Regional Rural Bank","2016-03-23"
"State Bank of Hyderabad",996887,1810312,2807199,27995.03,2739943,"(A) Public Sector Banks","2016-03-30"
"State Bank of Hyderabad",757391,128625,886016,23962.04,508374,"(B) Regional Rural Bank","2016-03-30"
"State Bank of Hyderabad",996774,1810202,2806976,28180.2,2740113,"(A) Public Sector Banks","2016-04-06"
"State Bank of Hyderabad",757391,128625,886016,23962.04,508374,"(B) Regional Rural Bank","2016-04-06"
"State Bank of Hyderabad",996688,1810375,2807063,28204.23,2740078,"(A) Public Sector Banks","2016-04-13"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-04-13"
"State Bank of Hyderabad",996688,1810375,2807063,28204.23,2740078,"(A) Public Sector Banks","2016-04-20"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-04-20"
"State Bank of Hyderabad",996688,1810375,2807063,28204.23,2740078,"(A) Public Sector Banks","2016-04-27"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-04-27"
"State Bank of Hyderabad",996676,1810432,2807108,29298.13,2740078,"(A) Public Sector Banks","2016-05-04"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-05-04"
"State Bank of Hyderabad",996676,1810432,2807108,29660.57,2740078,"(A) Public Sector Banks","2016-05-11"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-05-11"
"State Bank of Hyderabad",996676,1810432,2807108,30704.99,2740078,"(A) Public Sector Banks","2016-05-18"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-05-18"
"State Bank of Hyderabad",996676,1810432,2807108,30704.99,2740078,"(A) Public Sector Banks","2016-05-25"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-05-25"
"State Bank of Hyderabad",996676,1810432,2807108,31139.15,2740078,"(A) Public Sector Banks","2016-06-01"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-06-01"
"State Bank of Hyderabad",777167,1464298,2241465,9170.45,2139217,"(A) Public Sector Banks","2015-01-21"
"State Bank of Hyderabad",446572,76128,522700,883.25,112924,"(B) Regional Rural Bank","2015-01-21"
"State Bank of Hyderabad",948832,1724554,2673386,17309.37,2619606,"(A) Public Sector Banks","2015-05-27"
"State Bank of Hyderabad",605515,77732,683247,9845.78,508374,"(B) Regional Rural Bank","2015-05-27"
"State Bank of Hyderabad",983387,1780204,2763591,20508.39,2710405,"(A) Public Sector Banks","2015-09-30"
"State Bank of Hyderabad",714487,84047,798534,14586.41,508374,"(B) Regional Rural Bank","2015-09-30"
"State Bank of Hyderabad",996053,1808914,2804967,25268.1,2738482,"(A) Public Sector Banks","2016-02-03"
"State Bank of Hyderabad",766012,86775,852787,20359.8,508374,"(B) Regional Rural Bank","2016-02-03"
"State Bank of Hyderabad",996676,1810432,2807108,31139.15,2740078,"(A) Public Sector Banks","2016-06-08"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-06-08"
"State Bank of Hyderabad",996688,1810375,2807063,31346.39,2740078,"(A) Public Sector Banks","2016-10-12"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-10-12"
"State Bank of Hyderabad",1014845,1845621,2860466,46742.36,2740078,"(A) Public Sector Banks","2017-02-15"
"State Bank of Hyderabad",895520,155379,1050899,31608.61,508374,"(B) Regional Rural Bank","2017-02-15"
"State Bank of Hyderabad",996688,1810375,2807063,30599.17,2740078,"(A) Public Sector Banks","2016-06-15"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-06-15"
"State Bank of Hyderabad",996688,1810375,2807063,30524.01,2740078,"(A) Public Sector Banks","2016-06-22"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-06-22"
"State Bank of Hyderabad",996688,1810375,2807063,30485,2740078,"(A) Public Sector Banks","2016-06-29"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-06-29"
"State Bank of Hyderabad",996688,1810375,2807063,30719.89,2740078,"(A) Public Sector Banks","2016-07-06"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-07-06"
"State Bank of Hyderabad",996688,1810375,2807063,31415.91,2740078,"(A) Public Sector Banks","2016-07-13"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-07-13"
"State Bank of Hyderabad",996688,1810375,2807063,31053.55,2740078,"(A) Public Sector Banks","2016-07-20"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-07-20"
"State Bank of Hyderabad",996688,1810375,2807063,30749.48,2740078,"(A) Public Sector Banks","2016-07-27"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-07-27"
"State Bank of Hyderabad",996688,1810375,2807063,31042.17,2740078,"(A) Public Sector Banks","2016-08-03"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-08-03"
"State Bank of Hyderabad",996688,1810375,2807063,31042.17,2740078,"(A) Public Sector Banks","2016-08-10"
