Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Union Bank of India",465717,111728,577445,3434.54,557094,"(B) Regional Rural Bank","2015-05-20"
"Union Bank of India",3769429,1116253,4885682,41933.38,4804916,"(A) Public Sector Banks","2015-06-03"
"Union Bank of India",466159,111775,577934,3445.98,557291,"(B) Regional Rural Bank","2015-06-03"
"Union Bank of India",3831639,1119685,4951324,42862.37,4860473,"(A) Public Sector Banks","2015-06-10"
"Union Bank of India",466320,111889,578209,3449.92,557329,"(B) Regional Rural Bank","2015-06-10"
"Union Bank of India",3884013,1122684,5006697,43522.55,4919744,"(A) Public Sector Banks","2015-06-17"
"Union Bank of India",463507,111965,575472,3454.91,557373,"(B) Regional Rural Bank","2015-06-17"
"Union Bank of India",3972619,1141950,5114569,46554.49,4945456,"(A) Public Sector Banks","2015-06-24"
"Union Bank of India",463689,112061,575750,3458.37,557411,"(B) Regional Rural Bank","2015-06-24"
"Union Bank of India",3999665,1144722,5144387,47171.79,4946416,"(A) Public Sector Banks","2015-07-01"
"Union Bank of India",463301,112146,575447,3460.99,557449,"(B) Regional Rural Bank","2015-07-01"
"Union Bank of India",4037076,1150481,5187557,49111.72,4995067,"(A) Public Sector Banks","2015-07-08"
"Union Bank of India",463477,112224,575701,3464.39,557484,"(B) Regional Rural Bank","2015-07-08"
"Union Bank of India",4056153,1154976,5211129,50219.5,5038733,"(A) Public Sector Banks","2015-07-15"
"Union Bank of India",467327,112336,579663,3466.93,557521,"(B) Regional Rural Bank","2015-07-15"
"Union Bank of India",4083756,1159596,5243352,50597.01,5065165,"(A) Public Sector Banks","2015-07-22"
"Union Bank of India",467502,112420,579922,3469.01,557551,"(B) Regional Rural Bank","2015-07-22"
"Union Bank of India",4112608,1165802,5278410,51091,5098984,"(A) Public Sector Banks","2015-07-29"
"Union Bank of India",467728,112517,580245,3471.62,557585,"(B) Regional Rural Bank","2015-07-29"
"Union Bank of India",4134411,1171228,5305639,51761.62,5125088,"(A) Public Sector Banks","2015-08-05"
