Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Syndicate Bank",1180995,335892,1516887,24484.87,1403445,"(B) Regional Rural Bank","2015-05-13"
"Syndicate Bank",2417078,1194336,3611414,52506.97,3418462,"(A) Public Sector Banks","2015-05-20"
"Syndicate Bank",1180995,335892,1516887,24484.87,1403445,"(B) Regional Rural Bank","2015-05-20"
"Syndicate Bank",2444350,1204892,3649242,54357.17,3418806,"(A) Public Sector Banks","2015-06-03"
"Syndicate Bank",1203938,341618,1545556,25572.85,1403445,"(B) Regional Rural Bank","2015-06-03"
"Syndicate Bank",2455913,1209030,3664943,55000.39,3458125,"(A) Public Sector Banks","2015-06-10"
"Syndicate Bank",1213326,342972,1556298,25951.51,1425485,"(B) Regional Rural Bank","2015-06-10"
"Syndicate Bank",2467188,1213209,3680397,55090.36,3494397,"(A) Public Sector Banks","2015-06-17"
"Syndicate Bank",1220346,344069,1564415,26287.52,1469048,"(B) Regional Rural Bank","2015-06-17"
"Syndicate Bank",2480574,1217240,3697814,55856.27,3511957,"(A) Public Sector Banks","2015-06-24"
"Syndicate Bank",1227508,346042,1573550,26760.21,1469048,"(B) Regional Rural Bank","2015-06-24"
"Syndicate Bank",2495459,1224382,3719841,57691,3512364,"(A) Public Sector Banks","2015-07-01"
"Syndicate Bank",1236778,347440,1584218,27551.36,1469048,"(B) Regional Rural Bank","2015-07-01"
"Syndicate Bank",2522621,1231164,3753785,58634.97,3512365,"(A) Public Sector Banks","2015-07-08"
"Syndicate Bank",1254400,350752,1605152,27582.31,1469048,"(B) Regional Rural Bank","2015-07-08"
"Syndicate Bank",2557047,1239163,3796210,60512.22,3512371,"(A) Public Sector Banks","2015-07-15"
"Syndicate Bank",1290205,356529,1646734,28787.73,1525799,"(B) Regional Rural Bank","2015-07-15"
"Syndicate Bank",2584473,1245178,3829651,60319.22,3512376,"(A) Public Sector Banks","2015-07-22"
"Syndicate Bank",1342001,365343,1707344,29381.07,1557080,"(B) Regional Rural Bank","2015-07-22"
"Syndicate Bank",2602514,1242068,3844582,60826.89,3512376,"(A) Public Sector Banks","2015-07-29"
"Syndicate Bank",1386472,371672,1758144,27515.08,1557080,"(B) Regional Rural Bank","2015-07-29"
"Syndicate Bank",2621131,1246804,3867935,62117.81,3490552,"(A) Public Sector Banks","2015-08-05"
"Syndicate Bank",1420446,376228,1796674,28006.71,1557080,"(B) Regional Rural Bank","2015-08-05"
"Syndicate Bank",2627495,1248192,3875687,62063.05,3490552,"(A) Public Sector Banks","2015-08-12"
"Syndicate Bank",1458500,381683,1840183,28520.14,1658148,"(B) Regional Rural Bank","2015-08-12"
"Syndicate Bank",2632636,1249066,3881702,61687.57,3490802,"(A) Public Sector Banks","2015-08-19"
"Syndicate Bank",1486023,386426,1872449,30008.96,1658148,"(B) Regional Rural Bank","2015-08-19"
"Syndicate Bank",2640485,1250894,3891379,62529.5,3491074,"(A) Public Sector Banks","2015-08-26"
"Syndicate Bank",1507247,389992,1897239,31078.63,1658148,"(B) Regional Rural Bank","2015-08-26"
"Syndicate Bank",2644753,1252231,3896984,62309.96,3493598,"(A) Public Sector Banks","2015-09-02"
"Syndicate Bank",1518773,391101,1909874,31492.51,1658148,"(B) Regional Rural Bank","2015-09-02"
"Syndicate Bank",2650592,1253846,3904438,62520.59,3494470,"(A) Public Sector Banks","2015-09-09"
"Syndicate Bank",1529848,392874,1922722,31926.54,1680255,"(B) Regional Rural Bank","2015-09-09"
"Syndicate Bank",2655069,1255124,3910193,64274.95,3496609,"(A) Public Sector Banks","2015-09-16"
"Syndicate Bank",1541180,394860,1936040,32532.76,1680255,"(B) Regional Rural Bank","2015-09-16"
"Syndicate Bank",2659393,1256479,3915872,63768.78,3496759,"(A) Public Sector Banks","2015-09-23"
"Syndicate Bank",1550386,396563,1946949,33388.85,1716802,"(B) Regional Rural Bank","2015-09-23"
"Syndicate Bank",2666201,1258333,3924534,66938.45,3500346,"(A) Public Sector Banks","2015-10-07"
"Syndicate Bank",1560233,399099,1959332,35619.7,1738511,"(B) Regional Rural Bank","2015-10-07"
"Syndicate Bank",2670325,1259701,3930026,66656,3504749,"(A) Public Sector Banks","2015-10-14"
"Syndicate Bank",1565000,399882,1964882,36025.67,1840074,"(B) Regional Rural Bank","2015-10-14"
"Syndicate Bank",2673481,1261273,3934754,66459.23,3505001,"(A) Public Sector Banks","2015-10-21"
"Syndicate Bank",1571368,400663,1972031,36667.13,1843588,"(B) Regional Rural Bank","2015-10-21"
"Syndicate Bank",2677076,1261433,3938509,66796.55,3505734,"(A) Public Sector Banks","2015-10-28"
"Syndicate Bank",1583387,400967,1984354,36849.92,1843588,"(B) Regional Rural Bank","2015-10-28"
"Syndicate Bank",2680760,1261960,3942720,67151.44,3505734,"(A) Public Sector Banks","2015-11-04"
"Syndicate Bank",1604049,405437,2009486,38419.41,1843588,"(B) Regional Rural Bank","2015-11-04"
"Syndicate Bank",2681870,1263269,3945139,67224.44,3504325,"(A) Public Sector Banks","2015-11-11"
"Syndicate Bank",1609012,406326,2015338,38804.56,1879088,"(B) Regional Rural Bank","2015-11-11"
"Syndicate Bank",2683281,1262718,3945999,66715.31,3505068,"(A) Public Sector Banks","2015-11-18"
"Syndicate Bank",1618331,409369,2027700,39951.54,1879088,"(B) Regional Rural Bank","2015-11-18"
"Syndicate Bank",2686050,1262535,3948585,68226.54,3510183,"(A) Public Sector Banks","2015-11-25"
"Syndicate Bank",1635720,413937,2049657,39626.95,1883147,"(B) Regional Rural Bank","2015-11-25"
"Syndicate Bank",2688027,1262896,3950923,68560.07,3514460,"(A) Public Sector Banks","2015-12-02"
"Syndicate Bank",1637441,414551,2051992,39831.23,1883147,"(B) Regional Rural Bank","2015-12-02"
"Syndicate Bank",2690851,1263362,3954213,69214.8,3518164,"(A) Public Sector Banks","2015-12-09"
"Syndicate Bank",1638806,415138,2053944,39641.01,1883147,"(B) Regional Rural Bank","2015-12-09"
"Syndicate Bank",2693060,1264114,3957174,71083.99,3521129,"(A) Public Sector Banks","2015-12-16"
"Syndicate Bank",1640195,415649,2055844,40097.85,1883147,"(B) Regional Rural Bank","2015-12-16"
"Syndicate Bank",2696303,1265538,3961841,71611.91,3526115,"(A) Public Sector Banks","2015-12-23"
"Syndicate Bank",1642372,416114,2058486,40850.04,1883147,"(B) Regional Rural Bank","2015-12-23"
"Syndicate Bank",2699580,1265860,3965440,71343.17,3526839,"(A) Public Sector Banks","2015-12-30"
"Syndicate Bank",1644629,416447,2061076,41380.24,1883147,"(B) Regional Rural Bank","2015-12-30"
"Syndicate Bank",2703170,1267039,3970209,71996.42,3526491,"(A) Public Sector Banks","2016-01-06"
