Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"United Bank of India",7568524,105376,7673900,187242.19,6574736,"(B) Regional Rural Bank","2017-04-19"
"United Bank of India",6462467,4186287,10648754,812126.21,10130116,"(A) Public Sector Banks","2017-04-26"
"United Bank of India",7598056,105429,7703485,190103.01,6575090,"(B) Regional Rural Bank","2017-04-26"
"United Bank of India",6488620,4203219,10691839,818096.38,10130986,"(A) Public Sector Banks","2017-05-03"
"United Bank of India",7622575,105429,7728004,189056.91,6575488,"(B) Regional Rural Bank","2017-05-03"
"United Bank of India",6483209,4211908,10695117,817472.89,10131106,"(A) Public Sector Banks","2017-05-10"
"United Bank of India",7621647,105408,7727055,189763.64,6575578,"(B) Regional Rural Bank","2017-05-10"
"United Bank of India",6505405,4227722,10733127,810103.72,10131341,"(A) Public Sector Banks","2017-05-17"
"United Bank of India",7633320,105410,7738730,187423.56,6575756,"(B) Regional Rural Bank","2017-05-17"
"United Bank of India",6538781,4249708,10788489,816037.6,10131442,"(A) Public Sector Banks","2017-05-24"
"United Bank of India",7634349,105391,7739740,180400.65,6575833,"(B) Regional Rural Bank","2017-05-24"
"United Bank of India",6562839,4263811,10826650,817679.44,10131529,"(A) Public Sector Banks","2017-05-31"
"United Bank of India",7660916,105434,7766350,180681.08,6575917,"(B) Regional Rural Bank","2017-05-31"
"United Bank of India",6599687,4310956,10910643,828455.34,10131641,"(A) Public Sector Banks","2017-06-07"
"United Bank of India",7675623,105434,7781057,182451.83,6576010,"(B) Regional Rural Bank","2017-06-07"
"United Bank of India",6625289,4329073,10954362,825658.24,10131767,"(A) Public Sector Banks","2017-06-14"
"United Bank of India",7675763,105426,7781189,182669.26,6576077,"(B) Regional Rural Bank","2017-06-14"
"United Bank of India",6666070,4362081,11028151,819292.85,10133222,"(A) Public Sector Banks","2017-06-28"
"United Bank of India",7723777,105570,7829347,180813.89,6577008,"(B) Regional Rural Bank","2017-06-28"
"United Bank of India",6690334,4381441,11071775,828938.97,10134049,"(A) Public Sector Banks","2017-07-05"
"United Bank of India",7732890,105555,7838445,178707.96,6577930,"(B) Regional Rural Bank","2017-07-05"
"United Bank of India",6714476,4398871,11113347,837867.59,10135134,"(A) Public Sector Banks","2017-07-12"
"United Bank of India",7734668,105535,7840203,180766.61,6578894,"(B) Regional Rural Bank","2017-07-12"
"United Bank of India",6754934,4424907,11179841,836316.9,10137371,"(A) Public Sector Banks","2017-07-19"
"United Bank of India",7763846,105543,7869389,179868.84,6581864,"(B) Regional Rural Bank","2017-07-19"
"United Bank of India",6785520,4445224,11230744,842871.44,10139508,"(A) Public Sector Banks","2017-07-26"
"United Bank of India",7763611,105534,7869145,168685.79,6583743,"(B) Regional Rural Bank","2017-07-26"
"United Bank of India",6815024,4467234,11282258,856124.63,10142495,"(A) Public Sector Banks","2017-08-02"
"United Bank of India",7793366,105651,7899017,185587.31,6586249,"(B) Regional Rural Bank","2017-08-02"
"United Bank of India",6866224,4494297,11360521,856503.32,10148264,"(A) Public Sector Banks","2017-08-09"
"United Bank of India",7793041,105645,7898686,191393.52,6592093,"(B) Regional Rural Bank","2017-08-09"
"United Bank of India",6887297,4506490,11393787,858485.17,10151139,"(A) Public Sector Banks","2017-08-16"
"United Bank of India",7823256,105652,7928908,193796.13,6595249,"(B) Regional Rural Bank","2017-08-16"
"United Bank of India",6924923,4531345,11456268,855784.92,10153892,"(A) Public Sector Banks","2017-08-23"
"United Bank of India",7923379,106011,8029390,193035.21,6597829,"(B) Regional Rural Bank","2017-08-23"
"United Bank of India",6943109,4546122,11489231,857653.62,10156566,"(A) Public Sector Banks","2017-08-30"
"United Bank of India",7924023,105982,8030005,190950.67,6600213,"(B) Regional Rural Bank","2017-08-30"
"United Bank of India",6984901,4569292,11554193,872889.28,10159315,"(A) Public Sector Banks","2017-09-06"
"United Bank of India",7966174,106048,8072222,192562.74,6602926,"(B) Regional Rural Bank","2017-09-06"
"United Bank of India",7002821,4584856,11587677,882095.72,10162436,"(A) Public Sector Banks","2017-09-13"
"United Bank of India",7977042,106070,8083112,191176.95,6608540,"(B) Regional Rural Bank","2017-09-13"
"United Bank of India",7043065,4604861,11647926,886764.39,10168679,"(A) Public Sector Banks","2017-09-20"
"United Bank of India",8007737,106101,8113838,189463.64,6611888,"(B) Regional Rural Bank","2017-09-20"
"United Bank of India",7043065,4604861,11647926,886764.39,10168679,"(A) Public Sector Banks","2017-09-27"
"United Bank of India",8007737,106101,8113838,189463.64,6611888,"(B) Regional Rural Bank","2017-09-27"
"United Bank of India",7078434,4627823,11706257,886688.03,10173436,"(A) Public Sector Banks","2017-10-04"
"United Bank of India",8044068,106188,8150256,189494.36,6616155,"(B) Regional Rural Bank","2017-10-04"
"United Bank of India",7096276,4642025,11738301,882578.12,10176952,"(A) Public Sector Banks","2017-10-11"
"United Bank of India",8178897,106177,8285074,191043.87,6619075,"(B) Regional Rural Bank","2017-10-11"
"United Bank of India",7115990,4655911,11771901,882322.62,10181639,"(A) Public Sector Banks","2017-10-18"
"United Bank of India",8181094,106177,8287271,191043.87,6621321,"(B) Regional Rural Bank","2017-10-18"
"United Bank of India",7154273,4681298,11835571,888796.01,10190002,"(A) Public Sector Banks","2017-11-01"
"United Bank of India",8157286,106304,8263590,186559.36,6634837,"(B) Regional Rural Bank","2017-11-01"
"United Bank of India",7174628,4695561,11870189,891683.34,10194609,"(A) Public Sector Banks","2017-11-08"
"United Bank of India",8147050,106292,8253342,186715.24,6637965,"(B) Regional Rural Bank","2017-11-08"
"United Bank of India",7198401,4711155,11909556,948204.99,10199247,"(A) Public Sector Banks","2017-11-15"
"United Bank of India",8150678,106277,8256955,187775.6,6640871,"(B) Regional Rural Bank","2017-11-15"
"United Bank of India",7199807,4712133,11911940,944024.6,10203386,"(A) Public Sector Banks","2017-11-22"
"United Bank of India",8147538,106465,8254003,187736.5,6644107,"(B) Regional Rural Bank","2017-11-22"
"United Bank of India",7204379,4715092,11919471,946838.28,10206645,"(A) Public Sector Banks","2017-11-29"
"United Bank of India",8168574,106581,8275155,187652.75,6646800,"(B) Regional Rural Bank","2017-11-29"
"United Bank of India",7208281,4717579,11925860,965250.79,10209959,"(A) Public Sector Banks","2017-12-06"
"United Bank of India",8172210,106561,8278771,189660.18,6650218,"(B) Regional Rural Bank","2017-12-06"
"United Bank of India",7213400,4720899,11934299,971234.45,10215273,"(A) Public Sector Banks","2017-12-13"
"United Bank of India",8209516,106677,8316193,193093.91,6653434,"(B) Regional Rural Bank","2017-12-13"
"United Bank of India",7218096,4723930,11942026,968409.47,10218480,"(A) Public Sector Banks","2017-12-20"
"United Bank of India",8209811,106648,8316459,192286.73,6655852,"(B) Regional Rural Bank","2017-12-20"
"United Bank of India",7222447,4726728,11949175,965698.57,10220660,"(A) Public Sector Banks","2017-12-27"
"United Bank of India",8236159,106672,8342831,192032.23,6678435,"(B) Regional Rural Bank","2017-12-27"
"United Bank of India",7227891,4730255,11958146,981076.19,10223431,"(A) Public Sector Banks","2018-01-03"
"United Bank of India",8247579,106673,8354252,193060.04,6680767,"(B) Regional Rural Bank","2018-01-03"
"United Bank of India",7232779,4733402,11966181,981010.44,10225566,"(A) Public Sector Banks","2018-01-10"
"United Bank of India",8247056,106653,8353709,190953.14,6681706,"(B) Regional Rural Bank","2018-01-10"
"United Bank of India",7237777,4736627,11974404,989867.8,10227731,"(A) Public Sector Banks","2018-01-17"
"United Bank of India",8265200,106667,8371867,191064.33,6683673,"(B) Regional Rural Bank","2018-01-17"
"United Bank of India",7243784,4740517,11984301,983513.02,10229858,"(A) Public Sector Banks","2018-01-24"
"United Bank of India",8264830,106651,8371481,192778.49,6685372,"(B) Regional Rural Bank","2018-01-24"
"United Bank of India",7249606,4744283,11993889,998672.92,10231789,"(A) Public Sector Banks","2018-01-31"
"United Bank of India",8267199,106637,8373836,192387.9,6687020,"(B) Regional Rural Bank","2018-01-31"
"United Bank of India",7252347,4745987,11998334,1009129.52,10233035,"(A) Public Sector Banks","2018-02-07"
"United Bank of India",8283652,106664,8390316,194281.64,6688238,"(B) Regional Rural Bank","2018-02-07"
"United Bank of India",7253794,4746819,12000613,1000499.34,10358614,"(A) Public Sector Banks","2018-02-14"
"United Bank of India",8302431,106696,8409127,193991.39,6723564,"(B) Regional Rural Bank","2018-02-14"
"United Bank of India",7255429,4747774,12003203,1003599.76,10360736,"(A) Public Sector Banks","2018-02-21"
"United Bank of India",8301726,106690,8408416,192938.21,6725150,"(B) Regional Rural Bank","2018-02-21"
"United Bank of India",7261714,4751773,12013487,1051519.96,10363574,"(A) Public Sector Banks","2018-03-07"
"United Bank of India",8307938,106684,8414622,197443.47,6727220,"(B) Regional Rural Bank","2018-03-07"
"United Bank of India",7264231,4753334,12017565,1052237.37,10364827,"(A) Public Sector Banks","2018-03-14"
"United Bank of India",8322527,106650,8429177,199727.78,6728334,"(B) Regional Rural Bank","2018-03-14"
"United Bank of India",7266497,4754723,12021220,1070173.26,10365986,"(A) Public Sector Banks","2018-03-21"
"United Bank of India",8326389,106679,8433068,197613.86,6729372,"(B) Regional Rural Bank","2018-03-21"
"United Bank of India",7269213,4756412,12025625,1067023.75,10367243,"(A) Public Sector Banks","2018-03-28"
"United Bank of India",8323108,106666,8429774,200602.89,6730507,"(B) Regional Rural Bank","2018-03-28"
"United Bank of India",7271320,4757685,12029005,1087092.99,10368484,"(A) Public Sector Banks","2018-04-04"
"United Bank of India",8360772,106710,8467482,203310.88,6731581,"(B) Regional Rural Bank","2018-04-04"
"United Bank of India",7276776,4761206,12037982,1118938.24,10369555,"(A) Public Sector Banks","2018-04-11"
"United Bank of India",8360080,106694,8466774,201373.44,6732468,"(B) Regional Rural Bank","2018-04-11"
"United Bank of India",7281336,4764137,12045473,1123045.66,10370862,"(A) Public Sector Banks","2018-04-18"
"United Bank of India",8360920,106737,8467657,201378.02,6733506,"(B) Regional Rural Bank","2018-04-18"
"United Bank of India",7303499,4778650,12082149,1126423.71,10372189,"(A) Public Sector Banks","2018-04-25"
"United Bank of India",8379758,106719,8486477,209334.64,6734612,"(B) Regional Rural Bank","2018-04-25"
"United Bank of India",7328551,4795059,12123610,1136677.14,10373522,"(A) Public Sector Banks","2018-05-02"
"United Bank of India",8379533,106716,8486249,210521.11,6735419,"(B) Regional Rural Bank","2018-05-02"
"United Bank of India",7351460,4810055,12161515,1132304.9,10374883,"(A) Public Sector Banks","2018-05-09"
"United Bank of India",8405700,106775,8512475,206639.46,6736045,"(B) Regional Rural Bank","2018-05-09"
"United Bank of India",7412180,4849866,12262046,1129176.66,10376936,"(A) Public Sector Banks","2018-05-23"
"United Bank of India",8425110,106514,8531624,205626.9,6737430,"(B) Regional Rural Bank","2018-05-23"
"United Bank of India",7444145,4870804,12314949,1087092.99,10377647,"(A) Public Sector Banks","2018-05-30"
"United Bank of India",8433679,106790,8540469,204888.98,6738089,"(B) Regional Rural Bank","2018-05-30"
"United Bank of India",7475650,4891464,12367114,1072348.02,10378306,"(A) Public Sector Banks","2018-06-06"
"United Bank of India",8442193,106791,8548984,206942.23,6738518,"(B) Regional Rural Bank","2018-06-06"
"United Bank of India",7475650,4891464,12367114,1003599.76,10378306,"(A) Public Sector Banks","2018-06-13"
"United Bank of India",8442367,106774,8549141,205404.07,6738518,"(B) Regional Rural Bank","2018-06-13"
"United Bank of India",7475650,4891464,12367114,948204.99,10378306,"(A) Public Sector Banks","2018-06-20"
"United Bank of India",8454539,106793,8561332,204866.95,6738518,"(B) Regional Rural Bank","2018-06-20"
"United Bank of India",7475650,4891464,12367114,882578.12,10378306,"(A) Public Sector Banks","2018-06-27"
"United Bank of India",8467071,106795,8573866,206041.35,6738518,"(B) Regional Rural Bank","2018-06-27"
"United Bank of India",7490666,4898587,12389253,799358.15,10378306,"(A) Public Sector Banks","2018-07-04"
"United Bank of India",8476246,106785,8583031,208888.45,6738518,"(B) Regional Rural Bank","2018-07-04"
"United Bank of India",7512557,4910538,12423095,778572.83,10378306,"(A) Public Sector Banks","2018-07-18"
"United Bank of India",8499465,106785,8606250,217809.83,6738518,"(B) Regional Rural Bank","2018-07-18"
"United Bank of India",7572788,4949834,12522622,797886.11,10378306,"(A) Public Sector Banks","2018-08-01"
"United Bank of India",8533311,106792,8640103,218985.28,6738518,"(B) Regional Rural Bank","2018-08-01"
"United Bank of India",7597628,4966078,12563706,799527.26,10378306,"(A) Public Sector Banks","2018-08-08"
"United Bank of India",8543887,106765,8650652,220110.18,6738518,"(B) Regional Rural Bank","2018-08-08"
"United Bank of India",7623804,4983158,12606962,801051.65,10378306,"(A) Public Sector Banks","2018-08-15"
"United Bank of India",8624625,106878,8731503,218338.03,6738518,"(B) Regional Rural Bank","2018-08-15"
"United Bank of India",7634839,4990322,12625161,801201.7,10378306,"(A) Public Sector Banks","2018-08-22"
"United Bank of India",8656801,106912,8763713,217153.6,6738518,"(B) Regional Rural Bank","2018-08-22"
"United Bank of India",7634839,4990322,12625161,801201.7,10378306,"(A) Public Sector Banks","2018-08-29"
"United Bank of India",8661010,106923,8767933,219690.86,6738518,"(B) Regional Rural Bank","2018-08-29"
"United Bank of India",7637829,4992312,12630141,801701.9,10378306,"(A) Public Sector Banks","2018-09-05"
"United Bank of India",8683953,107045,8790998,218965.92,6738518,"(B) Regional Rural Bank","2018-09-05"
"United Bank of India",7640568,4994029,12634597,802187.51,10378306,"(A) Public Sector Banks","2018-09-12"
"United Bank of India",8717569,107071,8824640,218744.64,6738518,"(B) Regional Rural Bank","2018-09-12"
"United Bank of India",7645992,4997511,12643503,803988.62,10379196,"(A) Public Sector Banks","2018-09-19"
"United Bank of India",8718815,107061,8825876,218468.26,6738796,"(B) Regional Rural Bank","2018-09-19"
"United Bank of India",7653921,5002655,12656576,804578.7,10380205,"(A) Public Sector Banks","2018-09-26"
"United Bank of India",8756816,107087,8863903,217523.63,6739168,"(B) Regional Rural Bank","2018-09-26"
"United Bank of India",7680619,5020074,12700693,805379.69,10383727,"(A) Public Sector Banks","2018-10-03"
"United Bank of India",8779843,107105,8886948,218833.6,6739969,"(B) Regional Rural Bank","2018-10-03"
"United Bank of India",7711666,5040344,12752010,805478.66,10391398,"(A) Public Sector Banks","2018-10-10"
"United Bank of India",8779094,107094,8886188,219595.31,6740374,"(B) Regional Rural Bank","2018-10-10"
"United Bank of India",7723435,5047983,12771418,805376.72,10396094,"(A) Public Sector Banks","2018-10-17"
"United Bank of India",8807238,107091,8914329,219401.9,6740571,"(B) Regional Rural Bank","2018-10-17"
"United Bank of India",7728755,5051405,12780160,805273.69,10397035,"(A) Public Sector Banks","2018-10-24"
"United Bank of India",8832289,107124,8939413,217970.59,6740722,"(B) Regional Rural Bank","2018-10-24"
"United Bank of India",7755392,5068790,12824182,805183.68,10400501,"(A) Public Sector Banks","2018-10-31"
"United Bank of India",8875480,107125,8982605,217389.18,6740904,"(B) Regional Rural Bank","2018-10-31"
"United Bank of India",7777060,5082915,12859975,805277.17,10406514,"(A) Public Sector Banks","2018-11-07"
"United Bank of India",8875019,107122,8982141,216891.68,6741714,"(B) Regional Rural Bank","2018-11-07"
"United Bank of India",7788718,5090476,12879194,805371.28,10409508,"(A) Public Sector Banks","2018-11-14"
"United Bank of India",8919440,107142,9026582,217126.79,6742164,"(B) Regional Rural Bank","2018-11-14"
"United Bank of India",7803831,5100327,12904158,805469.26,10412494,"(A) Public Sector Banks","2018-11-21"
"United Bank of India",8918875,107138,9026013,217272.06,6742652,"(B) Regional Rural Bank","2018-11-21"
"United Bank of India",7808882,5103536,12912418,805576.78,10417858,"(A) Public Sector Banks","2018-11-28"
"United Bank of India",8970445,107236,9077681,220979.71,6743211,"(B) Regional Rural Bank","2018-11-28"
"United Bank of India",7814166,5106933,12921099,805368.83,10434701,"(A) Public Sector Banks","2018-12-05"
"United Bank of India",8969908,107216,9077124,223897.39,6743706,"(B) Regional Rural Bank","2018-12-05"
"United Bank of India",7817407,5109006,12926413,805569.82,10439561,"(A) Public Sector Banks","2018-12-12"
"United Bank of India",8970253,104714,9074967,208811.28,6743926,"(B) Regional Rural Bank","2018-12-12"
"United Bank of India",7823164,5112712,12935876,805577.81,10446862,"(A) Public Sector Banks","2018-12-19"
"United Bank of India",8988100,107211,9095311,221439.88,6744197,"(B) Regional Rural Bank","2018-12-19"
"United Bank of India",7825975,5114478,12940453,805371.83,10451267,"(A) Public Sector Banks","2018-12-26"
"United Bank of India",8988100,107211,9095311,221718.71,6745137,"(B) Regional Rural Bank","2018-12-26"
"United Bank of India",7827045,5115113,12942158,805269.78,10451267,"(A) Public Sector Banks","2019-01-02"
"United Bank of India",9038484,107329,9145813,221837.76,6745137,"(B) Regional Rural Bank","2019-01-02"
"United Bank of India",7841814,5124656,12966470,805169.99,10451267,"(A) Public Sector Banks","2019-01-16"
"United Bank of India",9037585,107071,9144656,220433.38,6745137,"(B) Regional Rural Bank","2019-01-16"
"United Bank of India",7848555,5129016,12977571,805172.98,10451267,"(A) Public Sector Banks","2019-01-23"
"United Bank of India",9063768,107086,9170854,220169.01,6745137,"(B) Regional Rural Bank","2019-01-23"
