Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Indian Overseas Bank",1000006,3468880,4468886,78638.47,4213137,"(A) Public Sector Banks","2017-03-08"
"Indian Overseas Bank",988156,9740,997896,24804.6,616138,"(B) Regional Rural Bank","2017-03-08"
"Indian Overseas Bank",946512,3299970,4246482,75124.49,4011901,"(A) Public Sector Banks","2017-03-15"
"Indian Overseas Bank",988310,9740,998050,24737.49,616138,"(B) Regional Rural Bank","2017-03-15"
"Indian Overseas Bank",948464,3307346,4255810,74118.28,4018754,"(A) Public Sector Banks","2017-03-22"
"Indian Overseas Bank",988900,9740,998640,24776.85,616138,"(B) Regional Rural Bank","2017-03-22"
"Indian Overseas Bank",949612,3311010,4260622,74662.33,4023510,"(A) Public Sector Banks","2017-03-29"
"Indian Overseas Bank",989491,9740,999231,25207.41,616138,"(B) Regional Rural Bank","2017-03-29"
"Indian Overseas Bank",950325,3313589,4263914,75293.47,4027647,"(A) Public Sector Banks","2017-04-05"
"Indian Overseas Bank",989971,9741,999712,25046.29,616138,"(B) Regional Rural Bank","2017-04-05"
"Indian Overseas Bank",950924,3317182,4268106,76100.67,4030275,"(A) Public Sector Banks","2017-04-12"
"Indian Overseas Bank",990667,9741,1000408,25079.87,616138,"(B) Regional Rural Bank","2017-04-12"
"Indian Overseas Bank",951997,3320692,4272689,75063.05,4034870,"(A) Public Sector Banks","2017-04-19"
"Indian Overseas Bank",991350,9733,1001083,25325.24,616138,"(B) Regional Rural Bank","2017-04-19"
"Indian Overseas Bank",952916,3324252,4277168,74352.27,4039165,"(A) Public Sector Banks","2017-04-26"
"Indian Overseas Bank",991817,9732,1001549,25684.5,616138,"(B) Regional Rural Bank","2017-04-26"
"Indian Overseas Bank",953939,3326665,4280604,74622.14,4042011,"(A) Public Sector Banks","2017-05-03"
"Indian Overseas Bank",997834,9731,1007565,25963.52,616138,"(B) Regional Rural Bank","2017-05-03"
"Indian Overseas Bank",955088,3329906,4284994,75862.61,4039737,"(A) Public Sector Banks","2017-05-10"
"Indian Overseas Bank",992848,9730,1002578,26139.98,616138,"(B) Regional Rural Bank","2017-05-10"
"Indian Overseas Bank",955625,3331560,4287185,74558.33,4037111,"(A) Public Sector Banks","2017-05-17"
"Indian Overseas Bank",993182,9729,1002911,25733.78,616138,"(B) Regional Rural Bank","2017-05-17"
"Indian Overseas Bank",956521,3335098,4291619,73369.38,4034224,"(A) Public Sector Banks","2017-05-24"
"Indian Overseas Bank",993667,9728,1003395,25600.48,616138,"(B) Regional Rural Bank","2017-05-24"
"Indian Overseas Bank",957280,3337743,4295023,73020.16,4032055,"(A) Public Sector Banks","2017-05-31"
"Indian Overseas Bank",994161,9727,1003888,25567.95,616138,"(B) Regional Rural Bank","2017-05-31"
"Indian Overseas Bank",957917,3340899,4298816,73456.24,4029490,"(A) Public Sector Banks","2017-06-07"
"Indian Overseas Bank",994808,9727,1004535,25528.83,616138,"(B) Regional Rural Bank","2017-06-07"
"Indian Overseas Bank",958496,3344346,4302842,72897.98,4063410,"(A) Public Sector Banks","2017-06-14"
"Indian Overseas Bank",995498,9725,1005223,25636.58,616138,"(B) Regional Rural Bank","2017-06-14"
"Indian Overseas Bank",959668,3349748,4309416,71591.37,4069901,"(A) Public Sector Banks","2017-06-28"
"Indian Overseas Bank",996580,9722,1006302,25337.02,616138,"(B) Regional Rural Bank","2017-06-28"
"Indian Overseas Bank",961154,3353860,4315014,71462.75,4072155,"(A) Public Sector Banks","2017-07-05"
"Indian Overseas Bank",997136,9721,1006857,25605.87,616138,"(B) Regional Rural Bank","2017-07-05"
"Indian Overseas Bank",962479,3358284,4320763,72330.55,4079565,"(A) Public Sector Banks","2017-07-12"
"Indian Overseas Bank",997627,9721,1007348,25693.23,616138,"(B) Regional Rural Bank","2017-07-12"
"Indian Overseas Bank",964324,3364666,4328990,71883.73,4086710,"(A) Public Sector Banks","2017-07-19"
"Indian Overseas Bank",998111,9719,1007830,25575.39,616138,"(B) Regional Rural Bank","2017-07-19"
"Indian Overseas Bank",965063,3367364,4332427,71354.77,4089105,"(A) Public Sector Banks","2017-07-26"
"Indian Overseas Bank",998464,9720,1008184,25821.32,616138,"(B) Regional Rural Bank","2017-07-26"
"Indian Overseas Bank",966707,3375201,4341908,72751.9,4099106,"(A) Public Sector Banks","2017-08-02"
"Indian Overseas Bank",998713,9721,1008434,26406,616138,"(B) Regional Rural Bank","2017-08-02"
"Indian Overseas Bank",967715,3379299,4347014,73899.96,4104485,"(A) Public Sector Banks","2017-08-09"
"Indian Overseas Bank",998999,9720,1008719,26622.61,616138,"(B) Regional Rural Bank","2017-08-09"
"Indian Overseas Bank",968087,3381218,4349305,73406.92,4106964,"(A) Public Sector Banks","2017-08-16"
"Indian Overseas Bank",999273,9720,1008993,26739.73,616138,"(B) Regional Rural Bank","2017-08-16"
"Indian Overseas Bank",968960,3384690,4353650,73122.3,4109366,"(A) Public Sector Banks","2017-08-23"
"Indian Overseas Bank",1000072,9719,1009791,26611.06,616138,"(B) Regional Rural Bank","2017-08-23"
"Indian Overseas Bank",973457,3385542,4358999,72501.6,4112467,"(A) Public Sector Banks","2017-08-30"
"Indian Overseas Bank",999713,9719,1009432,26484.71,616138,"(B) Regional Rural Bank","2017-08-30"
"Indian Overseas Bank",974040,3388770,4362810,73033.4,4119629,"(A) Public Sector Banks","2017-09-06"
"Indian Overseas Bank",1001505,9719,1011224,26474.37,616138,"(B) Regional Rural Bank","2017-09-06"
"Indian Overseas Bank",974681,3391684,4366365,72894.15,4119757,"(A) Public Sector Banks","2017-09-13"
"Indian Overseas Bank",1002086,9719,1011805,26411.1,616138,"(B) Regional Rural Bank","2017-09-13"
"Indian Overseas Bank",975420,3393816,4369236,72274.79,4119643,"(A) Public Sector Banks","2017-09-20"
"Indian Overseas Bank",1002742,9719,1012461,26447.92,616138,"(B) Regional Rural Bank","2017-09-20"
"Indian Overseas Bank",975923,3396911,4372834,72042.56,4124264,"(A) Public Sector Banks","2017-09-27"
"Indian Overseas Bank",1002742,9719,1012461,26447.92,616138,"(B) Regional Rural Bank","2017-09-27"
"Indian Overseas Bank",976213,3397417,4373630,71908.41,4127092,"(A) Public Sector Banks","2017-10-04"
"Indian Overseas Bank",1003165,9721,1012886,26428.72,616138,"(B) Regional Rural Bank","2017-10-04"
"Indian Overseas Bank",976496,3398653,4375149,73148.26,4130257,"(A) Public Sector Banks","2017-10-11"
"Indian Overseas Bank",1004116,47385,1051501,26848.43,616138,"(B) Regional Rural Bank","2017-10-11"
"Indian Overseas Bank",976537,3399246,4375783,72432.24,4130200,"(A) Public Sector Banks","2017-10-18"
"Indian Overseas Bank",1004423,47408,1051831,27009.99,616138,"(B) Regional Rural Bank","2017-10-18"
"Indian Overseas Bank",975994,3396511,4372505,71866.41,4128027,"(A) Public Sector Banks","2017-11-01"
"Indian Overseas Bank",1004639,47409,1052048,27156.26,616138,"(B) Regional Rural Bank","2017-11-01"
"Indian Overseas Bank",975747,3396397,4372144,73762.4,4127825,"(A) Public Sector Banks","2017-11-08"
"Indian Overseas Bank",1005092,47426,1052518,27455.39,616138,"(B) Regional Rural Bank","2017-11-08"
"Indian Overseas Bank",975836,3396806,4372642,73640.01,4127590,"(A) Public Sector Banks","2017-11-15"
"Indian Overseas Bank",1005484,47444,1052928,27737.5,616138,"(B) Regional Rural Bank","2017-11-15"
"Indian Overseas Bank",975818,3398972,4374790,73126.04,4129588,"(A) Public Sector Banks","2017-11-22"
"Indian Overseas Bank",1006010,47478,1053488,27573.51,616138,"(B) Regional Rural Bank","2017-11-22"
"Indian Overseas Bank",975818,3398972,4374790,73126.04,4129588,"(A) Public Sector Banks","2017-11-29"
"Indian Overseas Bank",1006321,47506,1053827,27813.65,616138,"(B) Regional Rural Bank","2017-11-29"
"Indian Overseas Bank",976111,3401354,4377465,74085.93,4125197,"(A) Public Sector Banks","2017-12-06"
"Indian Overseas Bank",986592,29810,1016402,27875.32,616138,"(B) Regional Rural Bank","2017-12-06"
"Indian Overseas Bank",976183,3402203,4378386,74685.6,4123352,"(A) Public Sector Banks","2017-12-13"
"Indian Overseas Bank",986592,29810,1016402,27875.32,616138,"(B) Regional Rural Bank","2017-12-13"
"Indian Overseas Bank",976609,3403626,4380235,74781.37,4121273,"(A) Public Sector Banks","2017-12-20"
"Indian Overseas Bank",987677,29995,1017672,28000.87,616138,"(B) Regional Rural Bank","2017-12-20"
"Indian Overseas Bank",976600,3404195,4380795,74562.98,4119856,"(A) Public Sector Banks","2017-12-27"
"Indian Overseas Bank",987043,29880,1016923,28297.23,616138,"(B) Regional Rural Bank","2017-12-27"
"Indian Overseas Bank",976807,3405042,4381849,75990.93,4118136,"(A) Public Sector Banks","2018-01-03"
"Indian Overseas Bank",987454,29966,1017420,25071.53,616138,"(B) Regional Rural Bank","2018-01-03"
"Indian Overseas Bank",976963,3405468,4382431,76843.22,4116950,"(A) Public Sector Banks","2018-01-10"
"Indian Overseas Bank",987859,30078,1017937,29068.96,616138,"(B) Regional Rural Bank","2018-01-10"
"Indian Overseas Bank",975234,3408179,4383413,76482.43,4115633,"(A) Public Sector Banks","2018-01-17"
"Indian Overseas Bank",988214,30109,1018323,29066.32,616138,"(B) Regional Rural Bank","2018-01-17"
"Indian Overseas Bank",975331,3409382,4384713,76009.76,4114327,"(A) Public Sector Banks","2018-01-24"
"Indian Overseas Bank",988214,30109,1018323,29066.32,616138,"(B) Regional Rural Bank","2018-01-24"
"Indian Overseas Bank",975248,3409589,4384837,76145.97,4139790,"(A) Public Sector Banks","2018-01-31"
"Indian Overseas Bank",987887,30102,1017989,29297.92,616138,"(B) Regional Rural Bank","2018-01-31"
"Indian Overseas Bank",975357,3410221,4385578,78333.3,4136889,"(A) Public Sector Banks","2018-02-07"
"Indian Overseas Bank",988226,30100,1018326,29766.77,616138,"(B) Regional Rural Bank","2018-02-07"
"Indian Overseas Bank",975348,3410592,4385940,77971.48,4134935,"(A) Public Sector Banks","2018-02-14"
"Indian Overseas Bank",988679,30111,1018790,29905.18,616138,"(B) Regional Rural Bank","2018-02-14"
"Indian Overseas Bank",975367,3411638,4387005,77501.09,4132794,"(A) Public Sector Banks","2018-02-21"
"Indian Overseas Bank",989320,30123,1019443,29550.64,616138,"(B) Regional Rural Bank","2018-02-21"
"Indian Overseas Bank",975590,3412137,4387727,78947.23,4129934,"(A) Public Sector Banks","2018-03-07"
"Indian Overseas Bank",989477,30084,1019561,29500.98,616138,"(B) Regional Rural Bank","2018-03-07"
"Indian Overseas Bank",975668,3412053,4387721,79066.05,4128192,"(A) Public Sector Banks","2018-03-14"
"Indian Overseas Bank",989477,30084,1019561,29500.98,616138,"(B) Regional Rural Bank","2018-03-14"
"Indian Overseas Bank",975610,3412519,4388129,79114.03,4126763,"(A) Public Sector Banks","2018-03-21"
"Indian Overseas Bank",990289,30118,1020407,30173.14,616138,"(B) Regional Rural Bank","2018-03-21"
"Indian Overseas Bank",975495,3412546,4388041,80782.11,4124821,"(A) Public Sector Banks","2018-03-28"
"Indian Overseas Bank",990147,30132,1020279,31199.91,616138,"(B) Regional Rural Bank","2018-03-28"
"Indian Overseas Bank",975491,3412639,4388130,81568.62,4124454,"(A) Public Sector Banks","2018-04-04"
"Indian Overseas Bank",990147,30132,1020279,31199.91,616138,"(B) Regional Rural Bank","2018-04-04"
"Indian Overseas Bank",975491,3412639,4388130,81568.62,4124454,"(A) Public Sector Banks","2018-04-11"
"Indian Overseas Bank",990243,30135,1020378,31438.3,616138,"(B) Regional Rural Bank","2018-04-11"
"Indian Overseas Bank",975849,3413160,4389009,83115.11,4120519,"(A) Public Sector Banks","2018-04-18"
"Indian Overseas Bank",992091,30164,1022255,31113.16,616138,"(B) Regional Rural Bank","2018-04-18"
"Indian Overseas Bank",975849,3413160,4389009,83115.11,4120519,"(A) Public Sector Banks","2018-04-25"
"Indian Overseas Bank",992091,30164,1022255,31113.16,616138,"(B) Regional Rural Bank","2018-04-25"
"Indian Overseas Bank",976330,3415133,4391463,82518.96,4118413,"(A) Public Sector Banks","2018-05-02"
"Indian Overseas Bank",992091,30164,1022255,31113.16,616138,"(B) Regional Rural Bank","2018-05-02"
"Indian Overseas Bank",976975,3416280,4393255,83606.11,4117171,"(A) Public Sector Banks","2018-05-09"
"Indian Overseas Bank",992091,30164,1022255,31113.16,616138,"(B) Regional Rural Bank","2018-05-09"
"Indian Overseas Bank",977528,3418513,4396041,82482.92,4145760,"(A) Public Sector Banks","2018-05-23"
"Indian Overseas Bank",998153,30429,1028582,31407.94,616138,"(B) Regional Rural Bank","2018-05-23"
"Indian Overseas Bank",977781,3419300,4397081,82441.51,4148997,"(A) Public Sector Banks","2018-05-30"
"Indian Overseas Bank",998863,30443,1029306,31615.98,616138,"(B) Regional Rural Bank","2018-05-30"
"Indian Overseas Bank",977853,3419883,4397736,82623,4149121,"(A) Public Sector Banks","2018-06-06"
"Indian Overseas Bank",998863,30443,1029306,31615.98,616138,"(B) Regional Rural Bank","2018-06-06"
"Indian Overseas Bank",978184,3421452,4399636,82896.47,4151073,"(A) Public Sector Banks","2018-06-13"
"Indian Overseas Bank",999134,30443,1029577,31720.69,616138,"(B) Regional Rural Bank","2018-06-13"
"Indian Overseas Bank",978849,3423010,4401859,82331.93,4151997,"(A) Public Sector Banks","2018-06-20"
"Indian Overseas Bank",999134,30443,1029577,31720.69,616138,"(B) Regional Rural Bank","2018-06-20"
"Indian Overseas Bank",979503,3425215,4404718,81925.78,4153579,"(A) Public Sector Banks","2018-06-27"
"Indian Overseas Bank",999704,30444,1030148,31598.38,616138,"(B) Regional Rural Bank","2018-06-27"
"Indian Overseas Bank",980547,3428281,4408828,82421.41,4159335,"(A) Public Sector Banks","2018-07-04"
"Indian Overseas Bank",1000083,30443,1030526,31627.18,616138,"(B) Regional Rural Bank","2018-07-04"
"Indian Overseas Bank",984428,3432886,4417314,82885.51,4165346,"(A) Public Sector Banks","2018-07-18"
"Indian Overseas Bank",1003707,30563,1034270,31815.86,616138,"(B) Regional Rural Bank","2018-07-18"
"Indian Overseas Bank",987345,3440715,4428060,83001.01,4172743,"(A) Public Sector Banks","2018-08-01"
"Indian Overseas Bank",1007986,30657,1038643,32395.63,616138,"(B) Regional Rural Bank","2018-08-01"
"Indian Overseas Bank",989726,3446277,4436003,84614.85,4170596,"(A) Public Sector Banks","2018-08-08"
"Indian Overseas Bank",1008744,30656,1039400,32546.57,616138,"(B) Regional Rural Bank","2018-08-08"
"Indian Overseas Bank",990509,3449073,4439582,84448.89,4185683,"(A) Public Sector Banks","2018-08-15"
"Indian Overseas Bank",1009375,30656,1040031,32461.57,616138,"(B) Regional Rural Bank","2018-08-15"
"Indian Overseas Bank",990509,3449073,4439582,84448.89,4185683,"(A) Public Sector Banks","2018-08-22"
"Indian Overseas Bank",1009375,30656,1040031,32461.57,616138,"(B) Regional Rural Bank","2018-08-22"
"Indian Overseas Bank",990509,3449073,4439582,84448.89,4185683,"(A) Public Sector Banks","2018-08-29"
"Indian Overseas Bank",1009375,30656,1040031,32461.57,616138,"(B) Regional Rural Bank","2018-08-29"
"Indian Overseas Bank",990509,3449073,4439582,84448.89,4185683,"(A) Public Sector Banks","2018-09-05"
"Indian Overseas Bank",1009375,30656,1040031,32461.57,616138,"(B) Regional Rural Bank","2018-09-05"
"Indian Overseas Bank",993054,3465539,4458593,85326.38,4205086,"(A) Public Sector Banks","2018-09-12"
"Indian Overseas Bank",1014447,30654,1045101,32414.18,616138,"(B) Regional Rural Bank","2018-09-12"
"Indian Overseas Bank",993054,3465539,4458593,85326.38,4205086,"(A) Public Sector Banks","2018-09-19"
"Indian Overseas Bank",1014447,30654,1045101,32414.18,616138,"(B) Regional Rural Bank","2018-09-19"
"Indian Overseas Bank",993054,3465539,4458593,85326.38,4205086,"(A) Public Sector Banks","2018-09-26"
"Indian Overseas Bank",1014447,30654,1045101,32414.18,616138,"(B) Regional Rural Bank","2018-09-26"
"Indian Overseas Bank",994910,3471451,4466361,84787.47,4212657,"(A) Public Sector Banks","2018-10-03"
"Indian Overseas Bank",1019246,30806,1050052,32734.53,616138,"(B) Regional Rural Bank","2018-10-03"
"Indian Overseas Bank",996157,3476269,4472426,85678.84,4215857,"(A) Public Sector Banks","2018-10-10"
"Indian Overseas Bank",1021127,30848,1051975,33096.1,616138,"(B) Regional Rural Bank","2018-10-10"
"Indian Overseas Bank",996157,3476269,4472426,85678.84,4215857,"(A) Public Sector Banks","2018-10-17"
"Indian Overseas Bank",1021127,30848,1051975,33096.1,616138,"(B) Regional Rural Bank","2018-10-17"
"Indian Overseas Bank",998009,3482408,4480417,86037.52,4225553,"(A) Public Sector Banks","2018-10-24"
"Indian Overseas Bank",1019322,34028,1053350,32660.57,616138,"(B) Regional Rural Bank","2018-10-24"
"Indian Overseas Bank",998643,3484245,4482888,86275.8,4228254,"(A) Public Sector Banks","2018-10-31"
"Indian Overseas Bank",1019559,34046,1053605,32897.19,616138,"(B) Regional Rural Bank","2018-10-31"
"Indian Overseas Bank",998929,3485238,4484167,88845.08,4229774,"(A) Public Sector Banks","2018-11-07"
"Indian Overseas Bank",1020795,34062,1054857,32680.36,616138,"(B) Regional Rural Bank","2018-11-07"
"Indian Overseas Bank",998802,3486303,4485105,87520.84,4231035,"(A) Public Sector Banks","2018-11-14"
"Indian Overseas Bank",1021708,34091,1055799,32519.91,616138,"(B) Regional Rural Bank","2018-11-14"
"Indian Overseas Bank",999245,3487578,4486823,87281.33,4233407,"(A) Public Sector Banks","2018-11-21"
"Indian Overseas Bank",1022872,34129,1057001,32565.73,616138,"(B) Regional Rural Bank","2018-11-21"
"Indian Overseas Bank",999065,3489259,4488324,87699.15,4234924,"(A) Public Sector Banks","2018-11-28"
"Indian Overseas Bank",1023746,34152,1057898,32813.61,616138,"(B) Regional Rural Bank","2018-11-28"
"Indian Overseas Bank",999506,3490458,4489964,89080.25,4236844,"(A) Public Sector Banks","2018-12-05"
"Indian Overseas Bank",1024905,34184,1059089,32889.23,616138,"(B) Regional Rural Bank","2018-12-05"
"Indian Overseas Bank",999835,3491391,4491226,89394.01,4238269,"(A) Public Sector Banks","2018-12-12"
"Indian Overseas Bank",1025889,34215,1060104,32855.56,616138,"(B) Regional Rural Bank","2018-12-12"
"Indian Overseas Bank",1000419,3493093,4493512,89484.41,4240560,"(A) Public Sector Banks","2018-12-19"
"Indian Overseas Bank",1025889,34215,1060104,32855.56,616138,"(B) Regional Rural Bank","2018-12-19"
"Indian Overseas Bank",1000490,3493529,4494019,89552.8,4240750,"(A) Public Sector Banks","2018-12-26"
"Indian Overseas Bank",1026350,34221,1060571,32793.79,616138,"(B) Regional Rural Bank","2018-12-26"
"Indian Overseas Bank",1000864,3494940,4495804,91406.71,4242424,"(A) Public Sector Banks","2019-01-02"
"Indian Overseas Bank",1029938,34338,1064276,33169.78,616138,"(B) Regional Rural Bank","2019-01-02"
"Indian Overseas Bank",1001632,3505340,4506972,91980.24,4247413,"(A) Public Sector Banks","2019-01-16"
"Indian Overseas Bank",1035931,34540,1070471,33682.92,616138,"(B) Regional Rural Bank","2019-01-16"
"Indian Overseas Bank",1004369,3514364,4518733,91390.62,4260278,"(A) Public Sector Banks","2019-01-23"
"Indian Overseas Bank",1038252,34541,1072793,33608.66,616138,"(B) Regional Rural Bank","2019-01-23"
